rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
183,Andrew Mangiapane,28,WSH,LW,3,0,1,1,0,2,0,0,0,0,1,0,0,7,0.0,36,12:05,1,2,1,3,25.0,2025-04-27
184,Josh Manson,33,COL,D,4,0,1,1,3,6,0,0,0,0,1,0,0,9,0.0,78,19:36,7,11,0,0,,2025-04-27
185,Brad Marchand,36,FLA,LW,3,0,1,1,2,6,0,0,0,0,1,0,0,5,0.0,47,15:32,3,7,0,0,,2025-04-27
186,Mason Marchment,29,DAL,F,4,0,2,2,1,10,0,0,0,0,1,1,0,8,0.0,66,16:27,3,19,0,0,,2025-04-27
187,Mitch Marner,27,TOR,RW,4,1,6,7,4,0,1,0,0,0,2,4,0,4,25.0,93,23:15,4,4,2,3,40.0,2025-04-27
188,Jordan Martinook,32,CAR,LW,3,1,2,3,2,2,0,0,1,1,2,0,0,8,12.5,47,15:37,3,9,1,2,33.3,2025-04-27
189,Emil Martinsen Lilleberg,23,TBL,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,0,,39,12:56,1,5,0,0,,2025-04-27
190,Mike Matheson,30,MTL,D,3,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,74,24:43,3,6,0,0,,2025-04-27
191,Nikolas Matinpalo,26,OTT,D,4,0,0,0,2,2,0,0,0,0,0,0,0,2,0.0,50,12:31,3,2,0,0,,2025-04-27
192,Auston Matthews,27,TOR,C,4,1,4,5,4,0,1,0,0,0,2,2,0,15,6.7,87,21:40,8,10,44,32,57.9,2025-04-27
193,Jake McCabe,31,TOR,D,4,0,1,1,2,0,0,0,0,0,1,0,0,2,0.0,93,23:11,11,3,0,0,,2025-04-27
194,Connor McDavid,28,EDM,C,3,2,5,7,3,0,2,0,0,0,5,0,0,9,22.2,65,21:47,0,9,19,15,55.9,2025-04-27
195,Ryan McDonagh,35,TBL,D,3,0,3,3,3,0,0,0,0,0,3,0,0,5,0.0,59,19:32,3,5,0,0,,2025-04-27
196,Bobby McMann,28,TOR,F,4,0,1,1,-2,2,0,0,0,0,1,0,0,6,0.0,54,13:27,3,17,0,0,,2025-04-27
197,Connor McMichael,24,WSH,C,3,3,0,3,1,0,3,0,0,0,0,0,0,8,37.5,51,17:01,1,3,2,3,40.0,2025-04-27
198,Brayden McNabb,34,VEG,D,4,0,1,1,-4,4,0,0,0,0,1,0,0,4,0.0,81,20:08,10,6,0,0,,2025-04-27
199,Timo Meier,28,NJD,RW,3,0,1,1,-2,6,0,0,0,0,1,0,0,10,0.0,65,21:49,2,11,0,1,0.0,2025-04-27
200,Dawson Mercer,23,NJD,C,3,1,0,1,-1,2,1,0,0,0,0,0,0,6,16.7,63,20:59,1,13,6,10,37.5,2025-04-27
201,Jacob Middleton,29,MIN,D,4,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,90,22:29,14,6,0,0,,2025-04-27
202,Niko Mikkola,28,FLA,D,3,0,0,0,1,10,0,0,0,0,0,0,0,2,0.0,56,18:42,3,12,0,0,,2025-04-27
203,Colin Miller,32,WPG,D,1,0,1,1,1,2,0,0,0,0,0,1,0,1,0.0,17,16:52,0,5,0,0,,2025-04-27
204,Trevor Moore,29,LAK,LW,3,1,2,3,1,0,1,0,0,0,1,1,0,7,14.3,57,19:05,3,9,0,1,0.0,2025-04-27
205,Josh Morrissey,29,WPG,D,3,0,2,2,-1,0,0,0,0,0,1,1,0,3,0.0,67,22:29,4,9,0,0,,2025-04-27
206,J.J. Moser,24,TBL,D,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,46,15:19,5,1,0,0,,2025-04-27
207,Jacob Moverare,26,LAK,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2:36,0,0,0,0,,2025-04-27
208,Vladislav Namestnikov,32,WPG,C,3,0,0,0,0,12,0,0,0,0,0,0,0,0,,44,14:36,3,8,12,16,42.9,2025-04-27
209,Martin Nečas,26,COL,C,4,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,85,21:22,1,9,1,2,33.3,2025-04-27
210,Jake Neighbours,22,STL,LW,3,0,2,2,-2,12,0,0,0,0,1,1,0,4,0.0,49,16:21,0,20,1,0,100.0,2025-04-27
211,Brock Nelson,33,COL,C,4,0,2,2,4,0,0,0,0,0,2,0,0,9,0.0,68,16:53,9,6,28,36,43.8,2025-04-27
212,Simon Nemec,20,NJD,D,2,1,0,1,1,2,1,0,0,1,0,0,0,5,20.0,37,18:26,2,2,0,0,,2025-04-27
213,Alex Newhook,24,MTL,C,3,1,1,2,-3,4,0,1,0,0,1,0,0,6,16.7,47,15:35,1,3,8,13,38.1,2025-04-27
214,Valeri Nichushkin,29,COL,RW,4,1,0,1,3,0,1,0,0,0,0,0,0,9,11.1,83,20:50,2,8,1,0,100.0,2025-04-27
215,Nino Niederreiter,32,WPG,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,44,14:31,0,3,0,0,,2025-04-27
216,Stefan Noesen,31,NJD,RW,3,0,0,0,-4,0,0,0,0,0,0,0,0,6,0.0,51,17:07,1,5,1,1,50.0,2025-04-27
217,Ryan Nugent-Hopkins,31,EDM,C,3,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,53,17:39,2,1,16,17,48.5,2025-04-27
218,Darnell Nurse,29,EDM,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,7,0.0,75,24:58,10,7,0,0,,2025-04-27
219,William Nylander,28,TOR,C,4,1,5,6,0,4,0,1,0,0,3,2,0,12,8.3,76,18:57,3,2,5,1,83.3,2025-04-27
220,Gustav Nyquist,35,MIN,RW,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,49,12:12,2,2,1,1,50.0,2025-04-27
221,Logan O'Connor,28,COL,RW,4,2,3,5,5,4,1,0,1,1,3,0,0,4,50.0,57,14:09,2,8,0,0,,2025-04-27
222,Victor Olofsson,29,VEG,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,39,13:09,0,5,0,0,,2025-04-27
223,Dmitry Orlov,33,CAR,D,3,0,1,1,1,2,0,0,0,0,0,0,1,4,0.0,66,22:05,5,12,0,0,,2025-04-27
224,Alex Ovechkin,39,WSH,LW,3,3,1,4,1,0,2,1,0,1,1,0,0,8,37.5,46,15:28,0,16,0,0,,2025-04-27
225,Max Pacioretty,36,TOR,LW,2,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,26,13:14,1,12,0,0,,2025-04-27
226,Ondřej Palát,33,NJD,LW,3,0,1,1,2,2,0,0,0,0,1,0,0,3,0.0,48,16:09,4,11,0,0,,2025-04-27
227,Colton Parayko,31,STL,D,3,1,0,1,-1,2,0,1,0,0,0,0,0,6,16.7,61,20:20,5,4,0,0,,2025-04-27
228,Nick Paul,29,TBL,LW,3,1,0,1,-1,2,1,0,0,1,0,0,0,7,14.3,54,18:09,0,14,18,11,62.1,2025-04-27
229,Tanner Pearson,32,VEG,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,9,8:49,1,3,0,0,,2025-04-27
230,Nicklaus Perbix,26,TBL,D,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,39,12:51,2,1,0,0,,2025-04-27
231,Cole Perfetti,23,WPG,C,3,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,51,17:06,2,5,0,0,,2025-04-27
232,David Perron,36,OTT,LW,4,1,1,2,1,4,1,0,0,0,1,0,0,5,20.0,53,13:13,1,8,0,1,0.0,2025-04-27
233,Corey Perry,39,EDM,RW,3,1,1,2,4,0,1,0,0,0,1,0,0,1,100.0,38,12:33,0,3,0,1,0.0,2025-04-27
234,Brett Pesce,30,NJD,D,3,0,1,1,3,2,0,0,0,0,1,0,0,6,0.0,79,26:17,12,2,0,0,,2025-04-27
235,Alexander Petrovic,32,DAL,D,4,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,58,14:31,7,3,0,0,,2025-04-27
236,Alex Pietrangelo,35,VEG,D,4,1,2,3,2,0,1,0,0,0,2,0,0,7,14.3,92,23:01,12,6,0,0,,2025-04-27
237,Shane Pinto,24,OTT,C,4,1,1,2,-1,2,0,0,1,0,1,0,0,5,20.0,81,20:21,4,11,33,41,44.6,2025-04-27
238,Neal Pionk,29,WPG,D,3,1,0,1,0,14,0,1,0,0,0,0,0,4,25.0,65,21:42,2,7,0,0,,2025-04-27
239,Vasily Podkolzin,23,EDM,RW,3,0,2,2,1,10,0,0,0,0,2,0,0,2,0.0,35,11:42,0,14,0,2,0.0,2025-04-27
240,Brayden Point,28,TBL,C,3,2,0,2,1,2,2,0,0,0,0,0,0,9,22.2,61,20:27,1,1,22,20,52.4,2025-04-27
241,Darren Raddysh,28,TBL,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,29,14:16,3,1,0,0,,2025-04-27
242,Taylor Raddysh,26,WSH,RW,3,0,1,1,-1,4,0,0,0,0,1,0,0,3,0.0,36,12:08,0,8,0,1,0.0,2025-04-27
243,Mikko Rantanen,28,DAL,RW,4,0,1,1,-4,4,0,0,0,0,1,0,0,12,0.0,83,20:42,6,5,1,1,50.0,2025-04-27
244,Sam Reinhart,29,FLA,C,3,1,2,3,0,4,1,0,0,0,1,1,0,6,16.7,64,21:14,2,7,8,8,50.0,2025-04-27
245,Morgan Rielly,30,TOR,D,4,2,1,3,1,0,2,0,0,0,1,0,0,9,22.2,90,22:36,10,0,0,0,,2025-04-27
246,Nicholas Robertson,23,TOR,LW,2,0,1,1,0,6,0,0,0,0,1,0,0,1,0.0,21,10:18,4,3,2,0,100.0,2025-04-27
247,Eric Robinson,29,CAR,LW,3,0,1,1,0,0,0,0,0,0,1,0,0,6,0.0,40,13:18,0,13,0,1,0.0,2025-04-27
248,Evan Rodrigues,31,FLA,C,3,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,40,13:16,1,7,3,5,37.5,2025-04-27
249,Jack Roslovic,28,CAR,C,3,0,1,1,0,0,0,0,0,0,1,0,0,7,0.0,43,14:17,2,3,17,19,47.2,2025-04-27
250,Marco Rossi,23,MIN,C,4,2,1,3,2,2,2,0,0,0,0,1,0,8,25.0,44,10:53,0,4,14,17,45.2,2025-04-27
251,Matt Roy,29,WSH,D,3,0,1,1,-1,2,0,0,0,0,1,0,0,2,0.0,75,25:00,9,6,0,0,,2025-04-27
252,Nicolas Roy,27,VEG,C,4,1,2,3,1,2,0,1,0,0,2,0,0,5,20.0,55,13:42,1,5,23,14,62.2,2025-04-27
253,Brandon Saad,32,VEG,LW,4,0,2,2,0,0,0,0,0,0,2,0,0,9,0.0,57,14:16,0,2,5,1,83.3,2025-04-27
254,Dylan Samberg,26,WPG,D,3,0,0,0,1,2,0,0,0,0,0,0,0,5,0.0,68,22:40,3,4,0,0,,2025-04-27
255,Mackie Samoskevich,22,FLA,RW,3,0,1,1,0,4,0,0,0,0,1,0,0,4,0.0,36,11:57,0,7,0,0,,2025-04-27
256,Jake Sanderson,22,OTT,D,4,1,2,3,-1,2,1,0,0,1,0,2,0,9,11.1,110,27:35,8,4,0,0,,2025-04-27
257,Rasmus Sandin,24,WSH,D,3,0,1,1,-2,0,0,0,0,0,1,0,0,3,0.0,65,21:45,9,1,0,0,,2025-04-27
258,David Savard,34,MTL,D,3,0,1,1,-2,0,0,0,0,0,1,0,0,1,0.0,33,10:52,4,3,0,0,,2025-04-27
259,Mark Scheifele,31,WPG,C,3,2,3,5,1,12,1,1,0,0,3,0,0,5,40.0,61,20:14,3,4,18,27,40.0,2025-04-27
260,Brayden Schenn,33,STL,C,3,0,0,0,-3,22,0,0,0,0,0,0,0,3,0.0,50,16:47,0,16,20,22,47.6,2025-04-27
261,Luke Schenn,35,WPG,D,3,0,1,1,0,20,0,0,0,0,1,0,0,4,0.0,51,16:55,3,18,0,0,,2025-04-27
262,Nate Schmidt,33,FLA,D,3,3,0,3,2,0,2,1,0,2,0,0,0,5,60.0,47,15:37,4,3,0,0,,2025-04-27
263,Tyler Seguin,33,DAL,C,4,2,0,2,0,0,1,1,0,1,0,0,0,6,33.3,62,15:28,0,3,21,18,53.8,2025-04-27
264,Jonas Siegenthaler,27,NJD,D,1,0,0,0,0,4,0,0,0,0,0,0,0,0,,27,27:09,3,5,0,0,,2025-04-27
265,Jeff Skinner,32,EDM,LW,1,0,1,1,-2,0,0,0,0,0,1,0,0,1,0.0,11,11:12,0,5,0,0,,2025-04-27
266,Juraj Slafkovsky,20,MTL,LW,3,1,0,1,1,2,1,0,0,0,0,0,0,14,7.1,62,20:40,1,7,0,0,,2025-04-27
267,Jaccob Slavin,30,CAR,D,3,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,76,25:27,4,1,0,0,,2025-04-27
268,Reilly Smith,33,VEG,RW,4,1,1,2,1,0,0,0,1,0,1,0,0,7,14.3,62,15:37,2,8,1,2,33.3,2025-04-27
269,Jimmy Snuggerud,20,STL,RW,3,1,1,2,1,0,0,1,0,0,1,0,0,3,33.3,53,17:43,3,0,0,0,,2025-04-27
270,Jordan Spence,23,LAK,D,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,18,6:08,2,1,0,0,,2025-04-27
271,Daniel Sprong,27,NJD,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,11,11:07,2,2,0,0,,2025-04-27
272,Jared Spurgeon,35,MIN,D,4,1,0,1,5,0,1,0,0,0,0,0,0,7,14.3,90,22:35,8,4,0,0,,2025-04-27
273,Jordan Staal,36,CAR,C,3,0,0,0,1,4,0,0,0,0,0,0,0,3,0.0,50,16:39,4,8,29,33,46.8,2025-04-27
274,Logan Stankoven,21,CAR,C,3,2,0,2,0,0,1,1,0,1,0,0,0,7,28.6,48,16:09,2,3,0,2,0.0,2025-04-27
275,Logan Stanley,26,WPG,D,3,0,0,0,1,28,0,0,0,0,0,0,0,1,0.0,39,12:59,5,7,0,0,,2025-04-27
276,Sam Steel,26,DAL,C,4,0,2,2,-1,0,0,0,0,0,2,0,0,2,0.0,56,14:02,3,6,13,13,50.0,2025-04-27
277,Mark Stone,32,VEG,RW,4,0,1,1,-4,0,0,0,0,0,1,0,0,9,0.0,86,21:25,5,6,0,0,,2025-04-27
278,Dylan Strome,27,WSH,C,3,1,4,5,1,0,1,0,0,1,3,1,0,6,16.7,50,16:40,3,2,20,25,44.4,2025-04-27
279,Jayden Struble,23,MTL,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,25,12:18,0,2,0,0,,2025-04-27
280,Nico Sturm,29,FLA,C,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,31,10:27,1,8,17,17,50.0,2025-04-27
281,Tim Stützle,23,OTT,LW,4,1,1,2,-1,2,0,1,0,0,1,0,0,9,11.1,83,20:45,2,23,11,10,52.4,2025-04-27
282,Oskar Sundqvist,30,STL,C,3,1,0,1,0,2,1,0,0,0,0,0,0,2,50.0,41,13:44,0,12,7,10,41.2,2025-04-27
283,Ryan Suter,40,STL,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,32,15:50,3,0,0,0,,2025-04-27
284,Nick Suzuki,25,MTL,C,3,2,0,2,0,2,1,1,0,0,0,0,0,10,20.0,67,22:29,0,4,27,21,56.3,2025-04-27
285,Andrei Svechnikov,24,CAR,RW,3,1,1,2,1,0,1,0,0,0,0,1,0,7,14.3,52,17:20,1,6,0,0,,2025-04-27
286,Brandon Tanev,33,WPG,LW,3,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,39,13:09,3,9,0,0,,2025-04-27
287,Chris Tanev,35,TOR,D,4,0,1,1,3,2,0,0,0,0,1,0,0,1,0.0,83,20:49,9,3,0,0,,2025-04-27
288,Tomáš Tatar,34,NJD,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,11:39,1,6,0,0,,2025-04-27
289,John Tavares,34,TOR,C,4,3,2,5,0,4,1,2,0,1,1,1,0,13,23.1,70,17:29,5,6,30,27,52.6,2025-04-27
290,Alexandre Texier,25,STL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,12,11:54,0,2,0,0,,2025-04-27
291,Shea Theodore,29,VEG,D,4,1,1,2,-5,0,0,1,0,0,0,1,0,10,10.0,85,21:10,3,0,0,0,,2025-04-27
292,Robert Thomas,25,STL,C,3,1,4,5,-1,2,0,1,0,0,2,2,0,5,20.0,60,19:59,0,3,29,22,56.9,2025-04-27
293,Brady Tkachuk,25,OTT,LW,4,2,1,3,0,4,1,1,0,0,0,1,0,15,13.3,76,19:00,1,22,7,15,31.8,2025-04-27
294,Matthew Tkachuk,27,FLA,LW,3,3,1,4,1,11,1,2,0,0,0,1,0,6,50.0,41,13:48,1,2,0,0,,2025-04-27
295,Devon Toews,30,COL,D,4,1,1,2,2,2,1,0,0,0,0,1,0,4,25.0,105,26:19,12,2,0,0,,2025-04-27
296,Alexey Toropchenko,25,STL,RW,3,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,35,11:47,2,12,0,0,,2025-04-27
297,Yakov Trenin,28,MIN,C,4,0,2,2,1,0,0,0,0,0,2,0,0,3,0.0,40,9:57,5,22,0,2,0.0,2025-04-27
298,Tyler Tucker,24,STL,D,2,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,26,13:03,0,10,0,0,,2025-04-27
299,Alex Turcotte,23,LAK,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,4,4:13,0,1,0,0,,2025-04-27
300,Trevor van Riemsdyk,33,WSH,D,3,0,0,0,2,2,0,0,0,0,0,0,0,0,,49,16:11,1,0,0,0,,2025-04-27
301,Carter Verhaeghe,29,FLA,C,3,0,1,1,-1,2,0,0,0,0,1,0,0,7,0.0,49,16:27,2,5,0,2,0.0,2025-04-27
302,Nathan Walker,30,STL,C,3,0,0,0,-1,10,0,0,0,0,0,0,0,2,0.0,39,12:57,5,16,3,1,75.0,2025-04-27
303,Sean Walker,30,CAR,D,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,56,18:38,1,7,0,0,,2025-04-27
304,Jake Walman,28,EDM,D,3,0,1,1,5,6,0,0,0,0,1,0,0,3,0.0,57,19:05,5,5,0,0,,2025-04-27
305,Zach Whitecloud,28,VEG,D,4,0,1,1,-1,2,0,0,0,0,0,0,1,4,0.0,74,18:34,6,8,0,0,,2025-04-27
306,Tom Wilson,30,WSH,RW,3,0,2,2,0,14,0,0,0,0,1,1,0,5,0.0,55,18:19,2,10,1,2,33.3,2025-04-27
307,Miles Wood,29,COL,LW,1,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,13,12:42,0,7,0,0,,2025-04-27
308,Arber Xhekaj,24,MTL,D,1,0,0,0,1,2,0,0,0,0,0,0,0,0,,10,10:05,0,4,0,0,,2025-04-27
309,Fabian Zetterlund,25,OTT,W,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,58,14:33,2,12,0,2,0.0,2025-04-27
310,Artem Zub,29,OTT,D,4,0,1,1,-2,2,0,0,0,0,1,0,0,3,0.0,94,23:29,6,2,0,0,,2025-04-27
311,Mats Zuccarello,37,MIN,LW,4,1,1,2,-2,0,1,0,0,1,1,0,0,7,14.3,74,18:24,1,5,0,0,,2025-04-27
