rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
183,Cale Makar,26,COL,D,5,0,2,2,-3,0,0,0,0,0,0,2,0,19,0.0,133,26:30,6,7,0,0,,2025-04-29
184,Sam Malinski,26,COL,D,3,0,1,1,1,2,0,0,0,0,1,0,0,6,0.0,44,14:39,3,5,0,0,,2025-04-29
185,Jeff Malott,28,LAK,F,4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,4:10,2,3,0,0,,2025-04-29
186,Andrew Mangiapane,28,WSH,LW,4,1,1,2,1,2,1,0,0,1,1,0,0,9,11.1,49,12:10,3,2,1,4,20.0,2025-04-29
187,Josh Manson,33,COL,D,5,0,1,1,3,8,0,0,0,0,1,0,0,11,0.0,96,19:13,8,15,0,0,,2025-04-29
188,Brad Marchand,36,FLA,LW,4,0,2,2,4,6,0,0,0,0,2,0,0,5,0.0,63,15:39,4,9,0,0,,2025-04-29
189,Mason Marchment,29,DAL,F,5,1,2,3,0,10,1,0,0,0,1,1,0,10,10.0,81,16:09,5,19,0,0,,2025-04-29
190,Mitch Marner,27,TOR,RW,4,1,6,7,4,0,1,0,0,0,2,4,0,4,25.0,93,23:15,4,4,2,3,40.0,2025-04-29
191,Jordan Martinook,32,CAR,LW,4,1,2,3,2,2,0,0,1,1,2,0,0,8,12.5,63,15:43,6,15,2,4,33.3,2025-04-29
192,Emil Martinsen Lilleberg,23,TBL,D,4,0,1,1,-1,2,0,0,0,0,1,0,0,1,0.0,49,12:15,3,7,0,0,,2025-04-29
193,Mike Matheson,30,MTL,D,4,0,1,1,-1,0,0,0,0,0,0,1,0,8,0.0,102,25:32,4,7,0,0,,2025-04-29
194,Nikolas Matinpalo,26,OTT,D,4,0,0,0,2,2,0,0,0,0,0,0,0,2,0.0,50,12:31,3,2,0,0,,2025-04-29
195,Auston Matthews,27,TOR,C,4,1,5,6,4,0,1,0,0,0,3,2,0,15,6.7,87,21:40,8,10,44,32,57.9,2025-04-29
196,Jake McCabe,31,TOR,D,4,0,1,1,2,0,0,0,0,0,1,0,0,2,0.0,93,23:11,11,3,0,0,,2025-04-29
197,Connor McDavid,28,EDM,C,4,2,7,9,4,2,2,0,0,0,7,0,0,16,12.5,96,24:02,0,10,25,19,56.8,2025-04-29
198,Ryan McDonagh,35,TBL,D,4,0,3,3,3,0,0,0,0,0,3,0,0,8,0.0,78,19:32,4,6,0,0,,2025-04-29
199,Bobby McMann,28,TOR,F,4,0,1,1,-2,2,0,0,0,0,1,0,0,6,0.0,54,13:27,3,17,0,0,,2025-04-29
200,Connor McMichael,24,WSH,C,4,3,1,4,3,0,3,0,0,0,1,0,0,12,25.0,70,17:27,1,3,4,5,44.4,2025-04-29
201,Brayden McNabb,34,VEG,D,4,0,1,1,-4,4,0,0,0,0,1,0,0,4,0.0,81,20:08,10,6,0,0,,2025-04-29
202,Timo Meier,28,NJD,RW,4,1,2,3,-2,6,1,0,0,0,2,0,0,13,7.7,84,21:01,5,14,0,2,0.0,2025-04-29
203,Dawson Mercer,23,NJD,C,4,1,0,1,-4,2,1,0,0,0,0,0,0,7,14.3,81,20:15,1,14,8,14,36.4,2025-04-29
204,Jacob Middleton,29,MIN,D,4,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,90,22:29,14,6,0,0,,2025-04-29
205,Niko Mikkola,28,FLA,D,4,0,0,0,1,25,0,0,0,0,0,0,0,3,0.0,71,17:46,3,20,0,0,,2025-04-29
206,Colin Miller,32,WPG,D,1,0,1,1,1,2,0,0,0,0,0,1,0,1,0.0,17,16:52,0,5,0,0,,2025-04-29
207,Trevor Moore,29,LAK,LW,4,2,2,4,2,0,2,0,0,0,1,1,0,9,22.2,82,20:37,4,13,0,1,0.0,2025-04-29
208,Josh Morrissey,29,WPG,D,4,0,2,2,-3,0,0,0,0,0,1,1,0,6,0.0,89,22:22,5,10,0,0,,2025-04-29
209,J.J. Moser,24,TBL,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,64,16:03,8,1,0,0,,2025-04-29
210,Jacob Moverare,26,LAK,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2:31,2,0,0,0,,2025-04-29
211,Vladislav Namestnikov,32,WPG,C,4,0,0,0,-1,14,0,0,0,0,0,0,0,3,0.0,60,14:55,3,8,15,25,37.5,2025-04-29
212,Martin Nečas,26,COL,C,5,0,3,3,1,0,0,0,0,0,3,0,0,6,0.0,104,20:49,1,14,2,2,50.0,2025-04-29
213,Jake Neighbours,22,STL,LW,4,1,4,5,0,12,1,0,0,0,3,1,0,5,20.0,65,16:12,0,23,1,0,100.0,2025-04-29
214,Brock Nelson,33,COL,C,5,0,2,2,2,0,0,0,0,0,2,0,0,11,0.0,82,16:23,9,8,31,43,41.9,2025-04-29
215,Simon Nemec,20,NJD,D,3,1,0,1,2,2,1,0,0,1,0,0,0,5,20.0,55,18:14,3,2,0,0,,2025-04-29
216,Alex Newhook,24,MTL,C,4,1,1,2,-3,4,0,1,0,0,1,0,0,8,12.5,61,15:18,2,3,10,15,40.0,2025-04-29
217,Valeri Nichushkin,29,COL,RW,5,1,0,1,0,0,1,0,0,0,0,0,0,10,10.0,100,19:58,2,11,1,0,100.0,2025-04-29
218,Nino Niederreiter,32,WPG,RW,4,0,0,0,-2,0,0,0,0,0,0,0,0,6,0.0,59,14:41,0,7,0,0,,2025-04-29
219,Stefan Noesen,31,NJD,RW,4,0,0,0,-6,10,0,0,0,0,0,0,0,6,0.0,65,16:19,1,7,1,1,50.0,2025-04-29
220,Ryan Nugent-Hopkins,31,EDM,C,4,1,1,2,0,0,1,0,0,0,0,1,0,7,14.3,77,19:08,2,2,24,24,50.0,2025-04-29
221,Darnell Nurse,29,EDM,D,4,0,0,0,-4,0,0,0,0,0,0,0,0,10,0.0,102,25:33,11,12,0,0,,2025-04-29
222,William Nylander,28,TOR,C,4,1,5,6,0,4,0,1,0,0,3,2,0,12,8.3,76,18:57,3,2,5,1,83.3,2025-04-29
223,Gustav Nyquist,35,MIN,RW,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,49,12:12,2,2,1,1,50.0,2025-04-29
224,Logan O'Connor,28,COL,RW,5,2,3,5,4,16,1,0,1,1,3,0,0,5,40.0,70,13:56,5,10,0,0,,2025-04-29
225,Victor Olofsson,29,VEG,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,39,13:09,0,5,0,0,,2025-04-29
226,Dmitry Orlov,33,CAR,D,4,0,1,1,2,4,0,0,0,0,0,0,1,4,0.0,89,22:17,8,15,0,0,,2025-04-29
227,Alex Ovechkin,39,WSH,LW,4,3,1,4,3,2,2,1,0,1,1,0,0,13,23.1,66,16:35,0,16,0,0,,2025-04-29
228,Max Pacioretty,36,TOR,LW,2,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,26,13:14,1,12,0,0,,2025-04-29
229,Ondřej Palát,33,NJD,LW,4,0,2,2,3,2,0,0,0,0,2,0,0,3,0.0,64,15:57,5,13,0,0,,2025-04-29
230,Colton Parayko,31,STL,D,4,1,2,3,1,2,0,1,0,0,2,0,0,10,10.0,81,20:21,8,5,0,0,,2025-04-29
231,Nick Paul,29,TBL,LW,4,1,0,1,-3,2,1,0,0,1,0,0,0,7,14.3,68,17:04,0,16,23,17,57.5,2025-04-29
232,Tanner Pearson,32,VEG,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,9,8:49,1,3,0,0,,2025-04-29
233,Nicklaus Perbix,26,TBL,D,4,0,1,1,-1,2,0,0,0,0,1,0,0,2,0.0,50,12:28,2,1,0,0,,2025-04-29
234,Cole Perfetti,23,WPG,C,4,0,2,2,0,0,0,0,0,0,2,0,0,8,0.0,68,16:53,2,7,0,2,0.0,2025-04-29
235,David Perron,36,OTT,LW,4,1,1,2,1,4,1,0,0,0,1,0,0,5,20.0,53,13:13,1,8,0,1,0.0,2025-04-29
236,Corey Perry,39,EDM,RW,4,2,1,3,5,0,1,1,0,0,1,0,0,5,40.0,58,14:30,0,7,0,2,0.0,2025-04-29
237,Brett Pesce,30,NJD,D,4,0,1,1,3,2,0,0,0,0,1,0,0,6,0.0,101,25:20,14,2,0,0,,2025-04-29
238,Alexander Petrovic,32,DAL,D,5,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,71,14:06,8,6,0,0,,2025-04-29
239,Alex Pietrangelo,35,VEG,D,4,1,2,3,2,0,1,0,0,0,2,0,0,7,14.3,92,23:01,12,6,0,0,,2025-04-29
240,Shane Pinto,24,OTT,C,4,1,1,2,-1,2,0,0,1,0,1,0,0,5,20.0,81,20:21,4,11,33,41,44.6,2025-04-29
241,Neal Pionk,29,WPG,D,4,1,0,1,0,14,0,1,0,0,0,0,0,9,11.1,88,21:55,2,10,0,0,,2025-04-29
242,Vasily Podkolzin,23,EDM,RW,4,0,2,2,1,10,0,0,0,0,2,0,0,2,0.0,45,11:10,0,21,0,3,0.0,2025-04-29
243,Brayden Point,28,TBL,C,4,2,0,2,1,4,2,0,0,0,0,0,0,10,20.0,85,21:18,2,1,28,25,52.8,2025-04-29
244,Darren Raddysh,28,TBL,D,3,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,40,13:21,4,2,0,0,,2025-04-29
245,Taylor Raddysh,26,WSH,RW,4,0,1,1,-1,4,0,0,0,0,1,0,0,3,0.0,47,11:40,1,10,0,1,0.0,2025-04-29
246,Mikko Rantanen,28,DAL,RW,5,1,3,4,-2,4,1,0,0,1,2,1,0,18,5.6,100,20:01,7,6,1,1,50.0,2025-04-29
247,Sam Reinhart,29,FLA,C,4,1,3,4,1,4,1,0,0,0,2,1,0,9,11.1,86,21:24,2,11,9,12,42.9,2025-04-29
248,Morgan Rielly,30,TOR,D,4,2,1,3,1,0,2,0,0,0,1,0,0,9,22.2,90,22:36,10,0,0,0,,2025-04-29
249,Nicholas Robertson,23,TOR,LW,2,0,1,1,0,6,0,0,0,0,1,0,0,1,0.0,21,10:18,4,3,2,0,100.0,2025-04-29
250,Eric Robinson,29,CAR,LW,4,0,1,1,0,0,0,0,0,0,1,0,0,10,0.0,54,13:29,0,19,0,1,0.0,2025-04-29
251,Evan Rodrigues,31,FLA,C,4,0,1,1,0,2,0,0,0,0,1,0,0,6,0.0,57,14:13,1,9,5,8,38.5,2025-04-29
252,Jack Roslovic,28,CAR,C,3,0,1,1,0,0,0,0,0,0,1,0,0,7,0.0,43,14:17,2,3,17,19,47.2,2025-04-29
253,Marco Rossi,23,MIN,C,4,2,1,3,2,2,2,0,0,0,0,1,0,8,25.0,44,10:53,0,4,14,17,45.2,2025-04-29
254,Matt Roy,29,WSH,D,4,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,97,24:21,9,10,0,0,,2025-04-29
255,Nicolas Roy,27,VEG,C,4,1,2,3,1,2,0,1,0,0,2,0,0,5,20.0,55,13:42,1,5,23,14,62.2,2025-04-29
256,Brandon Saad,32,VEG,LW,4,0,2,2,0,0,0,0,0,0,2,0,0,9,0.0,57,14:16,0,2,5,1,83.3,2025-04-29
257,Dylan Samberg,26,WPG,D,4,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,92,22:55,3,4,0,0,,2025-04-29
258,Mackie Samoskevich,22,FLA,RW,3,0,1,1,0,4,0,0,0,0,1,0,0,4,0.0,36,11:57,0,7,0,0,,2025-04-29
259,Jake Sanderson,22,OTT,D,4,1,2,3,-1,2,1,0,0,1,0,2,0,9,11.1,110,27:35,8,4,0,0,,2025-04-29
260,Rasmus Sandin,24,WSH,D,4,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,85,21:15,10,2,0,0,,2025-04-29
261,David Savard,34,MTL,D,4,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,47,11:51,7,7,0,0,,2025-04-29
262,Mark Scheifele,31,WPG,C,4,2,3,5,-1,12,1,1,0,0,3,0,0,6,33.3,77,19:21,3,5,27,33,45.0,2025-04-29
263,Brayden Schenn,33,STL,C,4,1,1,2,-1,22,1,0,0,0,1,0,0,5,20.0,66,16:32,0,16,27,27,50.0,2025-04-29
264,Luke Schenn,35,WPG,D,4,0,1,1,-2,30,0,0,0,0,1,0,0,4,0.0,64,16:00,5,20,0,0,,2025-04-29
265,Nate Schmidt,33,FLA,D,4,3,0,3,2,0,2,1,0,2,0,0,0,5,60.0,61,15:13,8,4,0,0,,2025-04-29
266,Tyler Seguin,33,DAL,C,5,2,1,3,0,0,1,1,0,1,1,0,0,7,28.6,75,14:55,0,4,23,18,56.1,2025-04-29
267,Jonas Siegenthaler,27,NJD,D,2,0,0,0,-2,6,0,0,0,0,0,0,0,1,0.0,47,23:33,6,7,0,0,,2025-04-29
268,Jeff Skinner,32,EDM,LW,1,0,1,1,-2,0,0,0,0,0,1,0,0,1,0.0,11,11:12,0,5,0,0,,2025-04-29
269,Juraj Slafkovsky,20,MTL,LW,4,2,0,2,-2,2,1,1,0,0,0,0,0,15,13.3,80,20:05,1,8,0,0,,2025-04-29
270,Jaccob Slavin,30,CAR,D,4,1,1,2,2,0,1,0,0,0,1,0,0,7,14.3,97,24:12,7,1,0,0,,2025-04-29
271,Reilly Smith,33,VEG,RW,4,1,1,2,1,0,0,0,1,0,1,0,0,7,14.3,62,15:37,2,8,1,2,33.3,2025-04-29
272,Jimmy Snuggerud,20,STL,RW,4,1,1,2,1,0,0,1,0,0,1,0,0,5,20.0,69,17:19,3,0,0,0,,2025-04-29
273,Jordan Spence,23,LAK,D,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,18,6:08,2,1,0,0,,2025-04-29
274,Daniel Sprong,27,NJD,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,11,11:07,2,2,0,0,,2025-04-29
275,Jared Spurgeon,35,MIN,D,4,1,0,1,5,0,1,0,0,0,0,0,0,7,14.3,90,22:35,8,4,0,0,,2025-04-29
276,Jordan Staal,36,CAR,C,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0.0,65,16:10,4,10,47,41,53.4,2025-04-29
277,Logan Stankoven,21,CAR,C,4,2,0,2,0,0,1,1,0,1,0,0,0,9,22.2,63,15:49,2,3,0,3,0.0,2025-04-29
278,Logan Stanley,26,WPG,D,3,0,0,0,1,28,0,0,0,0,0,0,0,1,0.0,39,12:59,5,7,0,0,,2025-04-29
279,Sam Steel,26,DAL,C,5,0,2,2,-1,12,0,0,0,0,2,0,0,2,0.0,69,13:48,3,8,17,17,50.0,2025-04-29
280,Mark Stone,32,VEG,RW,4,0,1,1,-4,0,0,0,0,0,1,0,0,9,0.0,86,21:25,5,6,0,0,,2025-04-29
281,Dylan Strome,27,WSH,C,4,2,5,7,3,0,2,0,0,1,4,1,0,8,25.0,68,17:06,3,2,30,33,47.6,2025-04-29
282,Jayden Struble,23,MTL,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,25,12:18,0,2,0,0,,2025-04-29
283,Nico Sturm,29,FLA,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,38,9:31,1,9,21,18,53.8,2025-04-29
284,Tim Stützle,23,OTT,LW,4,1,1,2,-1,2,0,1,0,0,1,0,0,9,11.1,83,20:45,2,23,11,10,52.4,2025-04-29
285,Oskar Sundqvist,30,STL,C,4,1,1,2,3,2,1,0,0,0,1,0,0,2,50.0,56,14:02,0,14,10,13,43.5,2025-04-29
286,Ryan Suter,40,STL,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,32,15:50,3,0,0,0,,2025-04-29
287,Nick Suzuki,25,MTL,C,4,2,0,2,-3,2,1,1,0,0,0,0,0,11,18.2,89,22:11,4,6,34,28,54.8,2025-04-29
288,Andrei Svechnikov,24,CAR,RW,4,4,1,5,3,0,3,1,0,1,0,1,0,13,30.8,67,16:49,1,11,0,0,,2025-04-29
289,Brandon Tanev,33,WPG,LW,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,51,12:45,6,11,0,1,0.0,2025-04-29
290,Chris Tanev,35,TOR,D,4,0,1,1,3,2,0,0,0,0,1,0,0,1,0.0,83,20:49,9,3,0,0,,2025-04-29
291,Tomáš Tatar,34,NJD,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,34,11:15,1,7,0,0,,2025-04-29
292,John Tavares,34,TOR,C,4,3,2,5,0,4,1,2,0,1,1,1,0,13,23.1,70,17:29,5,6,30,27,52.6,2025-04-29
293,Alexandre Texier,25,STL,C,2,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,23,11:17,0,5,0,1,0.0,2025-04-29
294,Shea Theodore,29,VEG,D,4,1,1,2,-5,0,0,1,0,0,0,1,0,10,10.0,85,21:10,3,0,0,0,,2025-04-29
295,Robert Thomas,25,STL,C,4,2,4,6,0,2,1,1,0,0,2,2,0,7,28.6,78,19:29,0,7,39,31,55.7,2025-04-29
296,Brady Tkachuk,25,OTT,LW,4,2,1,3,0,4,1,1,0,0,0,1,0,15,13.3,76,19:00,1,22,7,15,31.8,2025-04-29
297,Matthew Tkachuk,27,FLA,LW,4,3,1,4,1,11,1,2,0,0,0,1,0,6,50.0,58,14:29,1,3,0,0,,2025-04-29
298,Devon Toews,30,COL,D,5,1,2,3,0,2,1,0,0,0,1,1,0,5,20.0,126,25:15,16,3,0,0,,2025-04-29
299,Alexey Toropchenko,25,STL,RW,4,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,51,12:48,3,17,0,0,,2025-04-29
300,Yakov Trenin,28,MIN,C,4,0,2,2,1,0,0,0,0,0,2,0,0,3,0.0,40,9:57,5,22,0,2,0.0,2025-04-29
301,Tyler Tucker,24,STL,D,3,1,0,1,0,4,1,0,0,1,0,0,0,4,25.0,43,14:24,2,12,0,0,,2025-04-29
302,Alex Turcotte,23,LAK,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,4,4:13,0,1,0,0,,2025-04-29
303,Trevor van Riemsdyk,33,WSH,D,4,0,2,2,3,2,0,0,0,0,2,0,0,0,,63,15:51,2,0,0,0,,2025-04-29
304,Carter Verhaeghe,29,FLA,C,4,1,1,2,0,2,1,0,0,0,1,0,0,9,11.1,69,17:08,2,10,0,2,0.0,2025-04-29
305,Nathan Walker,30,STL,C,4,0,0,0,-1,20,0,0,0,0,0,0,0,3,0.0,53,13:18,8,21,3,1,75.0,2025-04-29
306,Sean Walker,30,CAR,D,4,0,0,0,0,2,0,0,0,0,0,0,0,9,0.0,72,17:55,2,8,0,0,,2025-04-29
307,Jake Walman,28,EDM,D,4,0,1,1,6,6,0,0,0,0,1,0,0,7,0.0,83,20:46,9,7,0,0,,2025-04-29
308,Zach Whitecloud,28,VEG,D,4,0,1,1,-1,2,0,0,0,0,0,0,1,4,0.0,74,18:34,6,8,0,0,,2025-04-29
309,Tom Wilson,30,WSH,RW,4,1,2,3,2,14,1,0,0,0,1,1,0,8,12.5,76,19:03,2,16,1,2,33.3,2025-04-29
310,Miles Wood,29,COL,LW,1,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,13,12:42,0,7,0,0,,2025-04-29
311,Arber Xhekaj,24,MTL,D,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,23,11:28,0,10,0,0,,2025-04-29
312,Fabian Zetterlund,25,OTT,W,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,58,14:33,2,12,0,2,0.0,2025-04-29
313,Artem Zub,29,OTT,D,4,0,1,1,-2,2,0,0,0,0,1,0,0,3,0.0,94,23:29,6,2,0,0,,2025-04-29
314,Mats Zuccarello,37,MIN,LW,4,1,1,2,-2,0,1,0,0,1,1,0,0,7,14.3,74,18:24,1,5,0,0,,2025-04-29
