rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
182,Trevor Lewis,38,LAK,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,4:10,1,5,0,0,,2025-06-06
183,Esa Lindell,30,DAL,D,18,1,1,2,-3,4,1,0,0,0,1,0,0,18,5.6,423,23:32,44,13,0,0,,2025-06-06
184,Ryan Lindgren,26,COL,D,7,0,3,3,5,8,0,0,0,0,3,0,0,8,0.0,130,18:37,12,13,0,0,,2025-06-06
185,Steven Lorentz,28,TOR,C,13,0,2,2,-4,4,0,0,0,0,2,0,0,13,0.0,158,12:07,11,42,7,0,100.0,2025-06-06
186,Adam Lowry,31,WPG,LW,13,4,0,4,2,16,4,0,0,1,0,0,0,24,16.7,227,17:27,9,61,127,114,52.7,2025-06-06
187,Anton Lundell,23,FLA,C,18,5,7,12,12,10,5,0,0,1,7,0,0,36,13.9,291,16:09,19,24,118,126,48.4,2025-06-06
188,Eetu Luostarinen,26,FLA,C,18,4,9,13,10,23,4,0,0,0,9,0,0,22,18.2,269,14:56,22,74,6,13,31.6,2025-06-06
189,Ilya Lyubushkin,30,DAL,D,14,0,3,3,-7,4,0,0,0,0,3,0,0,12,0.0,239,17:03,15,18,0,0,,2025-06-06
190,Nathan MacKinnon,29,COL,C,7,7,4,11,5,2,4,3,0,2,4,0,0,39,17.9,160,22:51,2,12,77,75,50.7,2025-06-06
191,Cale Makar,26,COL,D,7,1,4,5,-1,2,1,0,0,0,2,2,0,26,3.8,188,26:48,9,9,0,0,,2025-06-06
192,Sam Malinski,26,COL,D,5,0,1,1,3,4,0,0,0,0,1,0,0,9,0.0,70,14:00,4,7,0,0,,2025-06-06
193,Jeff Malott,28,LAK,F,6,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,29,4:53,6,12,0,0,,2025-06-06
194,Andrew Mangiapane,28,WSH,LW,10,1,1,2,1,14,1,0,0,1,1,0,0,12,8.3,112,11:13,7,15,3,5,37.5,2025-06-06
195,Josh Manson,33,COL,D,7,2,1,3,4,8,1,0,1,0,1,0,0,18,11.1,132,18:50,10,24,0,0,,2025-06-06
196,Brad Marchand,36,FLA,LW,18,5,10,15,11,46,4,1,0,1,9,1,0,26,19.2,299,16:35,11,30,0,0,,2025-06-06
197,Mason Marchment,29,DAL,F,18,1,4,5,-5,18,1,0,0,0,1,3,0,34,2.9,275,15:16,12,70,2,3,40.0,2025-06-06
198,Mitch Marner,27,TOR,RW,13,2,11,13,-1,2,2,0,0,1,5,6,0,16,12.5,288,22:11,16,31,4,5,44.4,2025-06-06
199,Jordan Martinook,32,CAR,LW,15,1,5,6,1,8,0,0,1,1,5,0,0,15,6.7,246,16:22,14,50,4,9,30.8,2025-06-06
200,Emil Martinsen Lilleberg,23,TBL,D,5,0,1,1,0,4,0,0,0,0,1,0,0,1,0.0,60,11:58,5,8,0,0,,2025-06-06
201,Mike Matheson,30,MTL,D,5,0,1,1,-1,2,0,0,0,0,0,1,0,11,0.0,124,24:50,5,7,0,0,,2025-06-06
202,Nikolas Matinpalo,26,OTT,D,6,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,78,13:04,8,3,0,0,,2025-06-06
203,Auston Matthews,27,TOR,C,13,3,8,11,0,2,2,1,0,1,6,2,0,47,6.4,269,20:39,17,33,145,112,56.4,2025-06-06
204,Jake McCabe,31,TOR,D,13,0,4,4,-1,2,0,0,0,0,4,0,0,10,0.0,285,21:57,32,23,0,0,,2025-06-06
205,Connor McDavid,28,EDM,C,17,6,22,28,10,4,6,0,0,2,17,5,0,63,9.5,403,23:44,16,21,100,104,49.0,2025-06-06
206,Ryan McDonagh,35,TBL,D,5,0,3,3,2,0,0,0,0,0,3,0,0,8,0.0,96,19:08,5,7,0,0,,2025-06-06
207,Bobby McMann,28,TOR,F,13,0,3,3,-2,16,0,0,0,0,3,0,0,18,0.0,164,12:36,4,49,1,1,50.0,2025-06-06
208,Connor McMichael,24,WSH,C,10,4,2,6,3,2,4,0,0,0,2,0,0,18,22.2,170,16:58,8,10,8,14,36.4,2025-06-06
209,Brayden McNabb,34,VEG,D,11,0,4,4,-7,6,0,0,0,0,4,0,0,10,0.0,234,21:14,29,33,0,0,,2025-06-06
210,Timo Meier,28,NJD,RW,5,2,2,4,-1,6,2,0,0,0,2,0,0,18,11.1,109,21:49,8,21,0,2,0.0,2025-06-06
211,Dawson Mercer,23,NJD,C,5,2,0,2,-6,8,2,0,0,0,0,0,0,8,25.0,105,21:05,1,15,8,20,28.6,2025-06-06
212,Jonathon Merrill,32,MIN,D,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,12:20,2,1,0,0,,2025-06-06
213,Jacob Middleton,29,MIN,D,6,0,2,2,3,2,0,0,0,0,2,0,0,7,0.0,132,21:59,19,13,0,0,,2025-06-06
214,Niko Mikkola,28,FLA,D,17,3,2,5,8,33,3,0,0,1,2,0,0,13,23.1,336,19:46,16,45,0,0,,2025-06-06
215,Colin Miller,32,WPG,D,4,0,2,2,1,4,0,0,0,0,1,1,0,5,0.0,61,15:21,4,8,0,0,,2025-06-06
216,Trevor Moore,29,LAK,LW,6,2,2,4,3,0,2,0,0,0,1,1,0,14,14.3,120,19:57,8,16,0,1,0.0,2025-06-06
217,Josh Morrissey,29,WPG,D,12,0,6,6,0,8,0,0,0,0,3,3,0,19,0.0,254,21:08,21,21,0,0,,2025-06-06
218,Scott Morrow,22,CAR,D,5,0,0,0,-5,2,0,0,0,0,0,0,0,4,0.0,52,10:29,2,1,0,0,,2025-06-06
219,J.J. Moser,24,TBL,D,5,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,77,15:19,8,1,0,0,,2025-06-06
220,Jacob Moverare,26,LAK,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2:31,2,0,0,0,,2025-06-06
221,Vladislav Namestnikov,32,WPG,C,13,3,3,6,0,16,2,1,0,1,2,1,0,14,21.4,212,16:20,7,30,51,87,37.0,2025-06-06
222,Martin Nečas,26,COL,C,7,1,4,5,2,0,1,0,0,0,4,0,0,15,6.7,146,20:47,1,16,2,3,40.0,2025-06-06
223,Jake Neighbours,22,STL,LW,7,1,5,6,-2,16,1,0,0,0,4,1,0,8,12.5,125,17:51,2,33,1,1,50.0,2025-06-06
224,Brock Nelson,33,COL,C,7,0,4,4,2,2,0,0,0,0,4,0,0,13,0.0,118,16:52,10,9,52,66,44.1,2025-06-06
225,Simon Nemec,20,NJD,D,4,1,1,2,3,2,1,0,0,1,1,0,0,6,16.7,83,20:40,3,2,0,0,,2025-06-06
226,Alex Newhook,24,MTL,C,5,1,1,2,-3,4,0,1,0,0,1,0,0,8,12.5,78,15:31,2,5,10,17,37.0,2025-06-06
227,Valeri Nichushkin,29,COL,RW,7,3,1,4,1,0,3,0,0,0,1,0,0,13,23.1,137,19:36,4,20,1,0,100.0,2025-06-06
228,Nino Niederreiter,32,WPG,RW,13,4,2,6,-3,10,3,1,0,0,2,0,0,25,16.0,201,15:29,4,37,1,1,50.0,2025-06-06
229,Alexander Nikishin,23,CAR,D,4,0,1,1,-5,6,0,0,0,0,1,0,0,3,0.0,64,15:59,2,17,0,0,,2025-06-06
230,Stefan Noesen,31,NJD,RW,5,1,1,2,-4,10,1,0,0,0,1,0,0,7,14.3,83,16:30,1,8,2,1,66.7,2025-06-06
231,Tomáš Nosek,32,FLA,C,11,0,3,3,5,4,0,0,0,0,3,0,0,13,0.0,124,11:15,8,27,44,50,46.8,2025-06-06
232,Ryan Nugent-Hopkins,31,EDM,C,17,5,13,18,7,4,2,3,0,1,9,4,0,39,12.8,329,19:22,14,22,64,89,41.8,2025-06-06
233,Darnell Nurse,29,EDM,D,17,2,3,5,3,8,2,0,0,0,3,0,0,32,6.3,406,23:54,34,51,0,0,,2025-06-06
234,William Nylander,28,TOR,C,13,6,9,15,-3,4,5,1,0,0,5,4,0,37,16.2,248,19:06,7,7,15,5,75.0,2025-06-06
235,Gustav Nyquist,35,MIN,RW,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,67,11:09,4,3,1,1,50.0,2025-06-06
236,Logan O'Connor,28,COL,RW,7,2,4,6,5,16,1,0,1,1,3,0,1,11,18.2,95,13:32,5,13,0,0,,2025-06-06
237,Victor Olofsson,29,VEG,RW,9,2,2,4,-4,0,0,2,0,0,1,1,0,14,14.3,129,14:22,1,13,1,1,50.0,2025-06-06
238,Dmitry Orlov,33,CAR,D,15,0,4,4,2,10,0,0,0,0,3,0,1,21,0.0,326,21:42,18,39,0,0,,2025-06-06
239,Alex Ovechkin,39,WSH,LW,10,5,1,6,0,6,2,3,0,1,1,0,0,33,15.2,170,17:01,3,31,0,0,,2025-06-06
240,Max Pacioretty,36,TOR,LW,11,3,5,8,1,4,2,1,0,1,5,0,0,14,21.4,141,12:51,6,61,0,0,,2025-06-06
241,Ondřej Palát,33,NJD,LW,5,0,2,2,5,2,0,0,0,0,2,0,0,5,0.0,88,17:40,6,15,0,0,,2025-06-06
242,Colton Parayko,31,STL,D,7,1,5,6,4,6,0,1,0,0,5,0,0,15,6.7,168,23:59,18,10,0,0,,2025-06-06
243,Nick Paul,29,TBL,LW,5,2,0,2,-4,2,2,0,0,1,0,0,0,12,16.7,83,16:35,0,18,29,23,55.8,2025-06-06
244,Tanner Pearson,32,VEG,LW,8,0,1,1,-2,0,0,0,0,0,1,0,0,6,0.0,71,8:49,2,20,3,2,60.0,2025-06-06
245,Nicklaus Perbix,26,TBL,D,5,0,1,1,0,4,0,0,0,0,1,0,0,3,0.0,65,12:57,2,1,0,0,,2025-06-06
246,Cole Perfetti,23,WPG,C,13,3,3,6,-4,2,1,2,0,0,3,0,0,28,10.7,212,16:17,6,32,4,3,57.1,2025-06-06
247,David Perron,36,OTT,LW,6,2,1,3,1,4,2,0,0,0,1,0,0,9,22.2,81,13:31,1,13,2,1,66.7,2025-06-06
248,Corey Perry,39,EDM,RW,17,7,4,11,4,12,3,4,0,1,2,2,0,23,30.4,244,14:22,2,29,0,2,0.0,2025-06-06
249,Brett Pesce,30,NJD,D,5,0,3,3,4,2,0,0,0,0,3,0,0,8,0.0,134,26:43,18,2,0,0,,2025-06-06
250,Alexander Petrovic,32,DAL,D,17,1,1,2,-1,4,1,0,0,1,1,0,0,11,9.1,217,12:45,15,32,0,0,,2025-06-06
251,Alex Pietrangelo,35,VEG,D,10,2,4,6,1,0,2,0,0,0,4,0,0,13,15.4,230,23:03,27,9,0,0,,2025-06-06
252,Shane Pinto,24,OTT,C,6,1,1,2,-1,2,0,0,1,0,1,0,0,7,14.3,119,19:53,5,12,49,66,42.6,2025-06-06
253,Neal Pionk,29,WPG,D,13,1,6,7,1,14,0,1,0,0,4,2,0,23,4.3,317,24:25,17,45,0,0,,2025-06-06
254,Vasily Podkolzin,23,EDM,RW,17,1,6,7,7,18,1,0,0,0,6,0,0,11,9.1,188,11:03,10,79,4,7,36.4,2025-06-06
255,Brayden Point,28,TBL,C,5,2,0,2,-1,4,2,0,0,0,0,0,0,12,16.7,109,21:48,2,2,31,29,51.7,2025-06-06
256,Aliaksei Protas,24,WSH,C,6,1,1,2,-2,0,1,0,0,0,1,0,0,3,33.3,106,17:36,5,4,0,1,0.0,2025-06-06
257,Darren Raddysh,28,TBL,D,4,0,0,0,-5,0,0,0,0,0,0,0,0,4,0.0,56,14:02,4,3,0,0,,2025-06-06
258,Taylor Raddysh,26,WSH,RW,7,0,1,1,-1,4,0,0,0,0,1,0,0,6,0.0,78,11:11,2,13,0,1,0.0,2025-06-06
259,Mikko Rantanen,28,DAL,RW,18,9,13,22,-3,10,7,2,0,2,8,5,0,50,18.0,374,20:46,21,15,3,7,30.0,2025-06-06
260,Sam Reinhart,29,FLA,C,16,4,9,13,3,4,4,0,0,0,7,2,0,44,9.1,332,20:47,17,35,27,52,34.2,2025-06-06
261,Morgan Rielly,30,TOR,D,13,4,3,7,-2,4,4,0,0,0,2,1,0,18,22.2,282,21:42,29,14,0,0,,2025-06-06
262,Jason Robertson,25,DAL,LW,11,4,2,6,-5,2,3,1,0,0,1,1,0,22,18.2,174,15:51,7,12,0,0,,2025-06-06
263,Nicholas Robertson,23,TOR,LW,3,1,1,2,1,6,1,0,0,0,1,0,0,2,50.0,30,9:59,4,3,4,0,100.0,2025-06-06
264,Eric Robinson,29,CAR,LW,15,1,2,3,-3,2,1,0,0,0,2,0,0,23,4.3,171,11:25,4,60,1,5,16.7,2025-06-06
265,Evan Rodrigues,31,FLA,C,16,1,11,12,2,10,1,0,0,0,7,4,0,26,3.8,255,15:57,5,31,12,29,29.3,2025-06-06
266,Jack Roslovic,28,CAR,C,9,1,3,4,-3,0,0,1,0,0,3,0,0,16,6.3,123,13:42,6,13,58,44,56.9,2025-06-06
267,Marco Rossi,23,MIN,C,6,2,1,3,0,6,2,0,0,0,0,1,0,9,22.2,67,11:08,3,7,23,24,48.9,2025-06-06
268,Matt Roy,29,WSH,D,10,0,2,2,-1,2,0,0,0,0,2,0,0,7,0.0,239,23:52,30,27,0,0,,2025-06-06
269,Nicolas Roy,27,VEG,C,11,2,2,4,-5,21,1,1,0,0,2,0,0,11,18.2,158,14:23,4,21,50,46,52.1,2025-06-06
270,Brandon Saad,32,VEG,LW,8,0,2,2,0,2,0,0,0,0,2,0,0,13,0.0,116,14:26,1,7,6,2,75.0,2025-06-06
271,Dylan Samberg,26,WPG,D,13,0,3,3,1,2,0,0,0,0,3,0,0,15,0.0,313,24:04,16,13,0,0,,2025-06-06
272,Mackie Samoskevich,22,FLA,RW,4,0,1,1,0,4,0,0,0,0,1,0,0,6,0.0,45,11:20,0,11,0,0,,2025-06-06
273,Jake Sanderson,22,OTT,D,6,1,2,3,-1,2,1,0,0,1,0,2,0,9,11.1,158,26:19,12,6,0,0,,2025-06-06
274,Rasmus Sandin,24,WSH,D,10,0,1,1,-1,0,0,0,0,0,1,0,0,12,0.0,213,21:18,24,7,0,0,,2025-06-06
275,David Savard,34,MTL,D,5,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,58,11:39,9,8,0,0,,2025-06-06
276,Mark Scheifele,31,WPG,C,11,5,6,11,5,16,4,1,0,1,5,1,0,22,22.7,209,19:00,6,21,78,92,45.9,2025-06-06
277,Brayden Schenn,33,STL,C,7,2,1,3,-5,30,2,0,0,1,1,0,0,10,20.0,126,17:59,6,20,56,44,56.0,2025-06-06
278,Luke Schenn,35,WPG,D,11,0,1,1,-8,32,0,0,0,0,1,0,0,11,0.0,182,16:30,13,59,0,0,,2025-06-06
279,Nate Schmidt,33,FLA,D,18,3,6,9,6,4,2,1,0,2,5,1,0,19,15.8,283,15:42,15,28,0,0,,2025-06-06
280,Cole Schwindt,23,VEG,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,5:54,0,0,2,2,50.0,2025-06-06
281,Tyler Seguin,33,DAL,C,18,4,4,8,-3,10,3,1,0,1,2,2,0,28,14.3,272,15:06,3,13,71,62,53.4,2025-06-06
282,Jonas Siegenthaler,27,NJD,D,3,0,0,0,-3,6,0,0,0,0,0,0,0,3,0.0,80,26:31,9,11,0,0,,2025-06-06
283,Jeff Skinner,32,EDM,LW,2,1,1,2,-1,0,1,0,0,0,1,0,0,4,25.0,24,11:55,0,8,0,0,,2025-06-06
284,Juraj Slafkovsky,20,MTL,LW,5,2,0,2,-4,4,1,1,0,0,0,0,0,15,13.3,99,19:52,1,15,0,0,,2025-06-06
285,Jaccob Slavin,30,CAR,D,15,2,2,4,10,0,2,0,0,1,2,0,0,31,6.5,356,23:44,36,8,0,0,,2025-06-06
286,Reilly Smith,33,VEG,RW,11,3,1,4,1,4,2,0,1,1,1,0,0,17,17.6,172,15:36,7,20,1,3,25.0,2025-06-06
287,Jimmy Snuggerud,20,STL,RW,7,2,2,4,2,0,1,1,0,0,2,0,0,12,16.7,120,17:05,3,9,0,0,,2025-06-06
288,Jordan Spence,23,LAK,D,5,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,38,7:31,5,3,0,0,,2025-06-06
289,Daniel Sprong,27,NJD,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,11,11:07,2,2,0,0,,2025-06-06
290,Jared Spurgeon,35,MIN,D,6,1,0,1,5,0,1,0,0,0,0,0,0,12,8.3,137,22:52,17,4,0,0,,2025-06-06
291,Jordan Staal,36,CAR,C,15,2,1,3,-1,8,2,0,0,0,1,0,0,18,11.1,254,16:55,11,68,160,137,53.9,2025-06-06
292,Logan Stankoven,21,CAR,C,15,5,3,8,-1,2,3,2,0,2,2,1,0,24,20.8,233,15:33,4,18,5,8,38.5,2025-06-06
293,Logan Stanley,26,WPG,D,5,0,0,0,-2,42,0,0,0,0,0,0,0,1,0.0,58,11:38,6,10,0,0,,2025-06-06
294,Troy Stecher,30,EDM,D,6,0,0,0,3,2,0,0,0,0,0,0,0,6,0.0,96,15:57,7,6,0,0,,2025-06-06
295,Sam Steel,26,DAL,C,18,1,6,7,-1,18,1,0,0,0,6,0,0,13,7.7,250,13:54,12,32,69,57,54.8,2025-06-06
296,Mark Stone,32,VEG,RW,10,4,4,8,-4,0,3,1,0,1,2,2,0,21,19.0,204,20:24,11,9,0,0,,2025-06-06
297,Dylan Strome,27,WSH,C,10,2,9,11,0,2,2,0,0,1,4,5,0,15,13.3,174,17:24,8,5,73,87,45.6,2025-06-06
298,Jayden Struble,23,MTL,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,25,12:18,0,2,0,0,,2025-06-06
299,Nico Sturm,29,FLA,C,8,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,72,8:59,2,16,25,36,41.0,2025-06-06
300,Tim Stützle,23,OTT,LW,6,2,3,5,1,2,1,1,0,0,3,0,0,14,14.3,120,20:02,3,34,17,15,53.1,2025-06-06
301,Oskar Sundqvist,30,STL,C,7,1,1,2,1,6,1,0,0,0,1,0,0,6,16.7,107,15:17,1,26,24,34,41.4,2025-06-06
302,Ryan Suter,40,STL,D,5,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,85,16:54,9,2,0,0,,2025-06-06
303,Nick Suzuki,25,MTL,C,5,2,0,2,-5,2,1,1,0,0,0,0,0,14,14.3,111,22:16,4,11,47,34,58.0,2025-06-06
304,Andrei Svechnikov,24,CAR,RW,15,8,4,12,4,22,7,1,0,3,3,1,0,40,20.0,271,18:05,2,62,2,5,28.6,2025-06-06
305,Brandon Tanev,33,WPG,LW,13,0,0,0,-2,18,0,0,0,0,0,0,0,9,0.0,142,10:57,18,44,0,1,0.0,2025-06-06
306,Chris Tanev,35,TOR,D,13,1,2,3,2,2,1,0,0,0,2,0,0,3,33.3,254,19:32,38,7,0,0,,2025-06-06
307,Tomáš Tatar,34,NJD,LW,4,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,47,11:43,1,7,0,0,,2025-06-06
308,John Tavares,34,TOR,C,13,5,2,7,-6,10,2,3,0,1,1,1,0,40,12.5,241,18:33,14,22,107,89,54.6,2025-06-06
309,Alexandre Texier,25,STL,C,3,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,36,12:03,0,8,0,1,0.0,2025-06-06
310,Shea Theodore,29,VEG,D,11,2,3,5,-9,0,0,2,0,0,1,2,0,24,8.3,253,23:02,20,1,0,0,,2025-06-06
311,Robert Thomas,25,STL,C,7,2,6,8,0,4,1,1,0,0,4,2,0,8,25.0,147,21:00,2,11,73,68,51.8,2025-06-06
312,Brady Tkachuk,25,OTT,LW,6,4,3,7,2,6,3,1,0,0,2,1,0,22,18.2,110,18:17,1,30,8,18,30.8,2025-06-06
313,Matthew Tkachuk,27,FLA,LW,18,5,12,17,4,29,2,3,0,0,7,5,0,30,16.7,308,17:06,10,40,0,0,,2025-06-06
314,Devon Toews,30,COL,D,7,1,3,4,3,2,1,0,0,0,2,1,0,5,20.0,172,24:33,17,5,0,0,,2025-06-06
315,Dominic Toninato,30,WPG,C,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,18,8:46,1,8,5,7,41.7,2025-06-06
316,Alexey Toropchenko,25,STL,RW,7,2,2,4,7,10,2,0,0,0,2,0,0,8,25.0,98,14:04,5,27,0,1,0.0,2025-06-06
317,Yakov Trenin,28,MIN,C,6,0,2,2,0,0,0,0,0,0,2,0,0,3,0.0,57,9:31,5,34,1,3,25.0,2025-06-06
318,Tyler Tucker,24,STL,D,3,1,0,1,0,4,1,0,0,1,0,0,0,4,25.0,43,14:24,2,12,0,0,,2025-06-06
319,Alex Turcotte,23,LAK,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,,17,5:44,2,3,0,0,,2025-06-06
320,Trevor van Riemsdyk,33,WSH,D,10,0,2,2,0,4,0,0,0,0,2,0,0,3,0.0,160,15:57,18,1,0,0,,2025-06-06
321,Carter Verhaeghe,29,FLA,C,18,6,10,16,4,4,3,3,0,2,7,3,0,40,15.0,335,18:36,4,50,7,13,35.0,2025-06-06
322,Gabriel Vilardi,25,WPG,C,9,1,3,4,1,4,0,1,0,1,3,0,0,21,4.8,177,19:43,8,11,31,18,63.3,2025-06-06
323,Nathan Walker,30,STL,C,7,3,1,4,5,22,3,0,0,0,1,0,0,11,27.3,102,14:38,10,40,4,2,66.7,2025-06-06
324,Sean Walker,30,CAR,D,12,1,2,3,1,2,1,0,0,0,2,0,0,24,4.2,221,18:24,16,16,0,0,,2025-06-06
325,Jake Walman,28,EDM,D,17,1,6,7,11,6,1,0,0,0,6,0,0,29,3.4,338,19:52,47,27,0,0,,2025-06-06
326,Zach Whitecloud,28,VEG,D,11,0,2,2,-3,8,0,0,0,0,1,0,1,8,0.0,192,17:30,16,28,0,0,,2025-06-06
327,Tom Wilson,30,WSH,RW,10,3,4,7,3,14,2,1,0,0,2,2,0,19,15.8,200,20:01,9,51,3,3,50.0,2025-06-06
328,Miles Wood,29,COL,LW,1,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,13,12:42,0,7,0,0,,2025-06-06
329,Arber Xhekaj,24,MTL,D,3,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,33,10:58,0,12,0,0,,2025-06-06
330,Fabian Zetterlund,25,OTT,W,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,81,13:29,2,16,0,2,0.0,2025-06-06
331,Artem Zub,29,OTT,D,6,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,136,22:36,15,3,0,0,,2025-06-06
332,Mats Zuccarello,37,MIN,LW,6,1,2,3,-1,0,1,0,0,1,1,1,0,8,12.5,112,18:40,1,11,0,2,0.0,2025-06-06
