rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
183,Eetu Luostarinen,26,FLA,C,7,2,6,8,9,2,2,0,0,0,6,0,0,9,22.2,112,16:00,8,28,3,6,33.3,2025-05-08
184,Ilya Lyubushkin,30,DAL,D,8,0,3,3,-5,0,0,0,0,0,3,0,0,9,0.0,157,19:38,8,8,0,0,,2025-05-08
185,Nathan MacKinnon,29,COL,C,7,7,4,11,5,2,4,3,0,2,4,0,0,39,17.9,160,22:51,2,12,77,75,50.7,2025-05-08
186,Cale Makar,26,COL,D,7,1,4,5,-1,2,1,0,0,0,2,2,0,26,3.8,188,26:48,9,9,0,0,,2025-05-08
187,Sam Malinski,26,COL,D,5,0,1,1,3,4,0,0,0,0,1,0,0,9,0.0,70,14:00,4,7,0,0,,2025-05-08
188,Jeff Malott,28,LAK,F,6,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,29,4:53,6,12,0,0,,2025-05-08
189,Andrew Mangiapane,28,WSH,LW,6,1,1,2,0,2,1,0,0,1,1,0,0,9,11.1,68,11:22,3,3,3,4,42.9,2025-05-08
190,Josh Manson,33,COL,D,7,2,1,3,4,8,1,0,1,0,1,0,0,18,11.1,132,18:50,10,24,0,0,,2025-05-08
191,Brad Marchand,36,FLA,LW,7,1,6,7,8,8,1,0,0,0,6,0,0,8,12.5,111,15:55,6,12,0,0,,2025-05-08
192,Mason Marchment,29,DAL,F,8,1,2,3,-1,12,1,0,0,0,1,1,0,13,7.7,124,15:28,7,25,0,1,0.0,2025-05-08
193,Mitch Marner,27,TOR,RW,8,2,8,10,3,0,2,0,0,1,3,5,0,13,15.4,181,22:35,9,18,2,3,40.0,2025-05-08
194,Jordan Martinook,32,CAR,LW,6,1,3,4,1,2,0,0,1,1,3,0,0,11,9.1,104,17:16,6,29,2,5,28.6,2025-05-08
195,Emil Martinsen Lilleberg,23,TBL,D,5,0,1,1,0,4,0,0,0,0,1,0,0,1,0.0,60,11:58,5,8,0,0,,2025-05-08
196,Mike Matheson,30,MTL,D,5,0,1,1,-1,2,0,0,0,0,0,1,0,11,0.0,124,24:50,5,7,0,0,,2025-05-08
197,Nikolas Matinpalo,26,OTT,D,6,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,78,13:04,8,3,0,0,,2025-05-08
198,Auston Matthews,27,TOR,C,8,2,6,8,3,0,1,1,0,0,4,2,0,29,6.9,170,21:15,13,17,89,63,58.6,2025-05-08
199,Jake McCabe,31,TOR,D,8,0,4,4,3,0,0,0,0,0,4,0,0,6,0.0,176,21:57,17,15,0,0,,2025-05-08
200,Connor McDavid,28,EDM,C,7,2,11,13,6,2,2,0,0,0,10,1,0,27,7.4,163,23:13,2,16,33,32,50.8,2025-05-08
201,Ryan McDonagh,35,TBL,D,5,0,3,3,2,0,0,0,0,0,3,0,0,8,0.0,96,19:08,5,7,0,0,,2025-05-08
202,Bobby McMann,28,TOR,F,8,0,1,1,-2,4,0,0,0,0,1,0,0,11,0.0,99,12:26,3,27,1,1,50.0,2025-05-08
203,Connor McMichael,24,WSH,C,6,3,2,5,5,0,3,0,0,0,2,0,0,15,20.0,103,17:15,4,7,5,7,41.7,2025-05-08
204,Brayden McNabb,34,VEG,D,7,0,3,3,-1,6,0,0,0,0,3,0,0,7,0.0,142,20:18,17,19,0,0,,2025-05-08
205,Timo Meier,28,NJD,RW,5,2,2,4,-1,6,2,0,0,0,2,0,0,18,11.1,109,21:49,8,21,0,2,0.0,2025-05-08
206,Dawson Mercer,23,NJD,C,5,2,0,2,-6,8,2,0,0,0,0,0,0,8,25.0,105,21:05,1,15,8,20,28.6,2025-05-08
207,Jonathon Merrill,32,MIN,D,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,12:20,2,1,0,0,,2025-05-08
208,Jacob Middleton,29,MIN,D,6,0,2,2,3,2,0,0,0,0,2,0,0,7,0.0,132,21:59,19,13,0,0,,2025-05-08
209,Niko Mikkola,28,FLA,D,7,0,0,0,-2,29,0,0,0,0,0,0,0,6,0.0,130,18:35,5,24,0,0,,2025-05-08
210,Colin Miller,32,WPG,D,2,0,1,1,0,2,0,0,0,0,0,1,0,4,0.0,35,17:24,2,5,0,0,,2025-05-08
211,Trevor Moore,29,LAK,LW,6,2,2,4,3,0,2,0,0,0,1,1,0,14,14.3,120,19:57,8,16,0,1,0.0,2025-05-08
212,Josh Morrissey,29,WPG,D,7,0,3,3,-5,4,0,0,0,0,1,2,0,11,0.0,143,20:27,10,15,0,0,,2025-05-08
213,J.J. Moser,24,TBL,D,5,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,77,15:19,8,1,0,0,,2025-05-08
214,Jacob Moverare,26,LAK,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2:31,2,0,0,0,,2025-05-08
215,Vladislav Namestnikov,32,WPG,C,8,2,2,4,0,14,2,0,0,1,1,1,0,10,20.0,134,16:45,5,22,34,60,36.2,2025-05-08
216,Martin Nečas,26,COL,C,7,1,4,5,2,0,1,0,0,0,4,0,0,15,6.7,146,20:47,1,16,2,3,40.0,2025-05-08
217,Jake Neighbours,22,STL,LW,7,1,5,6,-2,16,1,0,0,0,4,1,0,8,12.5,125,17:51,2,33,1,1,50.0,2025-05-08
218,Brock Nelson,33,COL,C,7,0,4,4,2,2,0,0,0,0,4,0,0,13,0.0,118,16:52,10,9,52,66,44.1,2025-05-08
219,Simon Nemec,20,NJD,D,4,1,1,2,3,2,1,0,0,1,1,0,0,6,16.7,83,20:40,3,2,0,0,,2025-05-08
220,Alex Newhook,24,MTL,C,5,1,1,2,-3,4,0,1,0,0,1,0,0,8,12.5,78,15:31,2,5,10,17,37.0,2025-05-08
221,Valeri Nichushkin,29,COL,RW,7,3,1,4,1,0,3,0,0,0,1,0,0,13,23.1,137,19:36,4,20,1,0,100.0,2025-05-08
222,Nino Niederreiter,32,WPG,RW,8,3,1,4,-3,6,2,1,0,0,1,0,0,17,17.6,126,15:41,3,15,1,0,100.0,2025-05-08
223,Stefan Noesen,31,NJD,RW,5,1,1,2,-4,10,1,0,0,0,1,0,0,7,14.3,83,16:30,1,8,2,1,66.7,2025-05-08
224,Ryan Nugent-Hopkins,31,EDM,C,7,3,3,6,1,4,2,1,0,0,2,1,0,13,23.1,132,18:50,6,5,42,51,45.2,2025-05-08
225,Darnell Nurse,29,EDM,D,7,1,1,2,-1,4,1,0,0,0,1,0,0,17,5.9,173,24:43,19,19,0,0,,2025-05-08
226,William Nylander,28,TOR,C,8,6,7,13,0,4,5,1,0,0,4,3,0,22,27.3,152,19:01,4,4,12,4,75.0,2025-05-08
227,Gustav Nyquist,35,MIN,RW,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,67,11:09,4,3,1,1,50.0,2025-05-08
228,Logan O'Connor,28,COL,RW,7,2,4,6,5,16,1,0,1,1,3,0,1,11,18.2,95,13:32,5,13,0,0,,2025-05-08
229,Victor Olofsson,29,VEG,RW,5,0,1,1,-3,0,0,0,0,0,0,1,0,7,0.0,67,13:23,0,7,0,0,,2025-05-08
230,Dmitry Orlov,33,CAR,D,6,0,3,3,2,4,0,0,0,0,2,0,1,9,0.0,141,23:34,8,21,0,0,,2025-05-08
231,Alex Ovechkin,39,WSH,LW,6,4,1,5,3,4,2,2,0,1,1,0,0,20,20.0,97,16:14,2,21,0,0,,2025-05-08
232,Max Pacioretty,36,TOR,LW,6,2,4,6,3,0,1,1,0,1,4,0,0,9,22.2,77,12:47,4,34,0,0,,2025-05-08
233,Ondřej Palát,33,NJD,LW,5,0,2,2,5,2,0,0,0,0,2,0,0,5,0.0,88,17:40,6,15,0,0,,2025-05-08
234,Colton Parayko,31,STL,D,7,1,5,6,4,6,0,1,0,0,5,0,0,15,6.7,168,23:59,18,10,0,0,,2025-05-08
235,Nick Paul,29,TBL,LW,5,2,0,2,-4,2,2,0,0,1,0,0,0,12,16.7,83,16:35,0,18,29,23,55.8,2025-05-08
236,Tanner Pearson,32,VEG,LW,4,0,1,1,-3,0,0,0,0,0,1,0,0,2,0.0,32,8:03,2,13,2,2,50.0,2025-05-08
237,Nicklaus Perbix,26,TBL,D,5,0,1,1,0,4,0,0,0,0,1,0,0,3,0.0,65,12:57,2,1,0,0,,2025-05-08
238,Cole Perfetti,23,WPG,C,8,3,2,5,-3,0,1,2,0,0,2,0,0,19,15.8,139,17:26,5,14,1,2,33.3,2025-05-08
239,David Perron,36,OTT,LW,6,2,1,3,1,4,2,0,0,0,1,0,0,9,22.2,81,13:31,1,13,2,1,66.7,2025-05-08
240,Corey Perry,39,EDM,RW,7,3,1,4,5,0,2,1,0,0,1,0,0,8,37.5,96,13:39,0,13,0,2,0.0,2025-05-08
241,Brett Pesce,30,NJD,D,5,0,3,3,4,2,0,0,0,0,3,0,0,8,0.0,134,26:43,18,2,0,0,,2025-05-08
242,Alexander Petrovic,32,DAL,D,8,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,111,13:54,9,11,0,0,,2025-05-08
243,Alex Pietrangelo,35,VEG,D,6,1,2,3,2,0,1,0,0,0,2,0,0,9,11.1,135,22:31,15,6,0,0,,2025-05-08
244,Shane Pinto,24,OTT,C,6,1,1,2,-1,2,0,0,1,0,1,0,0,7,14.3,119,19:53,5,12,49,66,42.6,2025-05-08
245,Neal Pionk,29,WPG,D,8,1,4,5,4,14,0,1,0,0,3,1,0,16,6.3,202,25:15,12,23,0,0,,2025-05-08
246,Vasily Podkolzin,23,EDM,RW,7,0,4,4,3,10,0,0,0,0,4,0,0,5,0.0,69,9:49,2,34,1,5,16.7,2025-05-08
247,Brayden Point,28,TBL,C,5,2,0,2,-1,4,2,0,0,0,0,0,0,12,16.7,109,21:48,2,2,31,29,51.7,2025-05-08
248,Aliaksei Protas,24,WSH,C,2,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,33,16:25,2,1,0,1,0.0,2025-05-08
249,Darren Raddysh,28,TBL,D,4,0,0,0,-5,0,0,0,0,0,0,0,0,4,0.0,56,14:02,4,3,0,0,,2025-05-08
250,Taylor Raddysh,26,WSH,RW,4,0,1,1,-1,4,0,0,0,0,1,0,0,3,0.0,47,11:40,1,10,0,1,0.0,2025-05-08
251,Mikko Rantanen,28,DAL,RW,8,8,7,15,1,4,6,2,0,2,4,3,0,29,27.6,157,19:36,10,10,1,2,33.3,2025-05-08
252,Sam Reinhart,29,FLA,C,7,2,4,6,-1,4,2,0,0,0,2,2,0,20,10.0,151,21:34,4,15,14,17,45.2,2025-05-08
253,Morgan Rielly,30,TOR,D,8,3,3,6,3,4,3,0,0,0,2,1,0,14,21.4,172,21:29,20,3,0,0,,2025-05-08
254,Jason Robertson,25,DAL,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,14,13:44,0,1,0,0,,2025-05-08
255,Nicholas Robertson,23,TOR,LW,2,0,1,1,0,6,0,0,0,0,1,0,0,1,0.0,21,10:18,4,3,2,0,100.0,2025-05-08
256,Eric Robinson,29,CAR,LW,6,0,1,1,-1,2,0,0,0,0,1,0,0,13,0.0,75,12:29,1,24,0,2,0.0,2025-05-08
257,Evan Rodrigues,31,FLA,C,7,0,1,1,-3,6,0,0,0,0,1,0,0,9,0.0,95,13:31,1,14,10,19,34.5,2025-05-08
258,Jack Roslovic,28,CAR,C,3,0,1,1,0,0,0,0,0,0,1,0,0,7,0.0,43,14:17,2,3,17,19,47.2,2025-05-08
259,Marco Rossi,23,MIN,C,6,2,1,3,0,6,2,0,0,0,0,1,0,9,22.2,67,11:08,3,7,23,24,48.9,2025-05-08
260,Matt Roy,29,WSH,D,6,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,148,24:39,19,12,0,0,,2025-05-08
261,Nicolas Roy,27,VEG,C,7,1,2,3,-2,4,0,1,0,0,2,0,0,8,12.5,100,14:18,3,15,41,31,56.9,2025-05-08
262,Brandon Saad,32,VEG,LW,7,0,2,2,0,2,0,0,0,0,2,0,0,13,0.0,99,14:11,0,6,6,2,75.0,2025-05-08
263,Dylan Samberg,26,WPG,D,8,0,3,3,2,2,0,0,0,0,3,0,0,13,0.0,204,25:29,8,7,0,0,,2025-05-08
264,Mackie Samoskevich,22,FLA,RW,4,0,1,1,0,4,0,0,0,0,1,0,0,6,0.0,45,11:20,0,11,0,0,,2025-05-08
265,Jake Sanderson,22,OTT,D,6,1,2,3,-1,2,1,0,0,1,0,2,0,9,11.1,158,26:19,12,6,0,0,,2025-05-08
266,Rasmus Sandin,24,WSH,D,6,0,1,1,0,0,0,0,0,0,1,0,0,6,0.0,128,21:24,15,3,0,0,,2025-05-08
267,David Savard,34,MTL,D,5,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,58,11:39,9,8,0,0,,2025-05-08
268,Mark Scheifele,31,WPG,C,6,3,4,7,1,12,2,1,0,0,4,0,0,13,23.1,108,18:01,4,10,46,47,49.5,2025-05-08
269,Brayden Schenn,33,STL,C,7,2,1,3,-5,30,2,0,0,1,1,0,0,10,20.0,126,17:59,6,20,56,44,56.0,2025-05-08
270,Luke Schenn,35,WPG,D,8,0,1,1,-9,32,0,0,0,0,1,0,0,8,0.0,133,16:38,11,41,0,0,,2025-05-08
271,Nate Schmidt,33,FLA,D,7,3,1,4,3,2,2,1,0,2,1,0,0,6,50.0,101,14:23,10,10,0,0,,2025-05-08
272,Tyler Seguin,33,DAL,C,8,2,2,4,0,2,1,1,0,1,2,0,0,12,16.7,119,14:53,0,8,38,32,54.3,2025-05-08
273,Jonas Siegenthaler,27,NJD,D,3,0,0,0,-3,6,0,0,0,0,0,0,0,3,0.0,80,26:31,9,11,0,0,,2025-05-08
274,Jeff Skinner,32,EDM,LW,1,0,1,1,-2,0,0,0,0,0,1,0,0,1,0.0,11,11:12,0,5,0,0,,2025-05-08
275,Juraj Slafkovsky,20,MTL,LW,5,2,0,2,-4,4,1,1,0,0,0,0,0,15,13.3,99,19:52,1,15,0,0,,2025-05-08
276,Jaccob Slavin,30,CAR,D,6,2,2,4,3,0,2,0,0,1,2,0,0,19,10.5,147,24:28,9,1,0,0,,2025-05-08
277,Reilly Smith,33,VEG,RW,7,1,1,2,-1,2,0,0,1,0,1,0,0,8,12.5,105,14:58,3,9,1,3,25.0,2025-05-08
278,Jimmy Snuggerud,20,STL,RW,7,2,2,4,2,0,1,1,0,0,2,0,0,12,16.7,120,17:05,3,9,0,0,,2025-05-08
279,Jordan Spence,23,LAK,D,5,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,38,7:31,5,3,0,0,,2025-05-08
280,Daniel Sprong,27,NJD,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,11,11:07,2,2,0,0,,2025-05-08
281,Jared Spurgeon,35,MIN,D,6,1,0,1,5,0,1,0,0,0,0,0,0,12,8.3,137,22:52,17,4,0,0,,2025-05-08
282,Jordan Staal,36,CAR,C,6,0,0,0,-1,4,0,0,0,0,0,0,0,7,0.0,106,17:38,4,18,70,60,53.8,2025-05-08
283,Logan Stankoven,21,CAR,C,6,3,1,4,1,0,2,1,0,1,1,0,0,14,21.4,99,16:32,2,6,3,5,37.5,2025-05-08
284,Logan Stanley,26,WPG,D,5,0,0,0,-2,42,0,0,0,0,0,0,0,1,0.0,58,11:38,6,10,0,0,,2025-05-08
285,Sam Steel,26,DAL,C,8,0,3,3,1,12,0,0,0,0,3,0,0,3,0.0,109,13:40,3,14,28,29,49.1,2025-05-08
286,Mark Stone,32,VEG,RW,7,4,2,6,-1,0,3,1,0,1,2,0,0,18,22.2,150,21:22,9,9,0,0,,2025-05-08
287,Dylan Strome,27,WSH,C,6,2,7,9,3,0,2,0,0,1,4,3,0,10,20.0,102,16:58,4,2,42,50,45.7,2025-05-08
288,Jayden Struble,23,MTL,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,25,12:18,0,2,0,0,,2025-05-08
289,Nico Sturm,29,FLA,C,7,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,65,9:16,2,13,25,36,41.0,2025-05-08
290,Tim Stützle,23,OTT,LW,6,2,3,5,1,2,1,1,0,0,3,0,0,14,14.3,120,20:02,3,34,17,15,53.1,2025-05-08
291,Oskar Sundqvist,30,STL,C,7,1,1,2,1,6,1,0,0,0,1,0,0,6,16.7,107,15:17,1,26,24,34,41.4,2025-05-08
292,Ryan Suter,40,STL,D,5,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,85,16:54,9,2,0,0,,2025-05-08
293,Nick Suzuki,25,MTL,C,5,2,0,2,-5,2,1,1,0,0,0,0,0,14,14.3,111,22:16,4,11,47,34,58.0,2025-05-08
294,Andrei Svechnikov,24,CAR,RW,6,5,1,6,3,0,4,1,0,1,0,1,0,25,20.0,114,19:00,1,22,2,1,66.7,2025-05-08
295,Brandon Tanev,33,WPG,LW,8,0,0,0,0,4,0,0,0,0,0,0,0,8,0.0,94,11:43,12,30,0,1,0.0,2025-05-08
296,Chris Tanev,35,TOR,D,8,1,2,3,5,2,1,0,0,0,2,0,0,2,50.0,157,19:39,23,6,0,0,,2025-05-08
297,Tomáš Tatar,34,NJD,LW,4,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,47,11:43,1,7,0,0,,2025-05-08
298,John Tavares,34,TOR,C,8,3,2,5,0,6,1,2,0,1,1,1,0,23,13.0,148,18:29,8,10,69,55,55.6,2025-05-08
299,Alexandre Texier,25,STL,C,3,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,36,12:03,0,8,0,1,0.0,2025-05-08
300,Shea Theodore,29,VEG,D,7,2,3,5,-4,0,0,2,0,0,1,2,0,18,11.1,156,22:16,11,0,0,0,,2025-05-08
301,Robert Thomas,25,STL,C,7,2,6,8,0,4,1,1,0,0,4,2,0,8,25.0,147,21:00,2,11,73,68,51.8,2025-05-08
302,Brady Tkachuk,25,OTT,LW,6,4,3,7,2,6,3,1,0,0,2,1,0,22,18.2,110,18:17,1,30,8,18,30.8,2025-05-08
303,Matthew Tkachuk,27,FLA,LW,7,3,3,6,0,11,1,2,0,0,0,3,0,11,27.3,106,15:09,3,7,0,0,,2025-05-08
304,Devon Toews,30,COL,D,7,1,3,4,3,2,1,0,0,0,2,1,0,5,20.0,172,24:33,17,5,0,0,,2025-05-08
305,Dominic Toninato,30,WPG,C,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,18,8:46,1,8,5,7,41.7,2025-05-08
306,Alexey Toropchenko,25,STL,RW,7,2,2,4,7,10,2,0,0,0,2,0,0,8,25.0,98,14:04,5,27,0,1,0.0,2025-05-08
307,Yakov Trenin,28,MIN,C,6,0,2,2,0,0,0,0,0,0,2,0,0,3,0.0,57,9:31,5,34,1,3,25.0,2025-05-08
308,Tyler Tucker,24,STL,D,3,1,0,1,0,4,1,0,0,1,0,0,0,4,25.0,43,14:24,2,12,0,0,,2025-05-08
309,Alex Turcotte,23,LAK,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,,17,5:44,2,3,0,0,,2025-05-08
310,Trevor van Riemsdyk,33,WSH,D,6,0,2,2,1,2,0,0,0,0,2,0,0,0,,98,16:15,6,0,0,0,,2025-05-08
311,Carter Verhaeghe,29,FLA,C,7,2,3,5,-1,2,1,1,0,0,2,1,0,18,11.1,127,18:06,4,28,1,2,33.3,2025-05-08
312,Gabriel Vilardi,25,WPG,C,4,0,1,1,-2,4,0,0,0,0,1,0,0,11,0.0,88,22:04,5,5,17,13,56.7,2025-05-08
313,Nathan Walker,30,STL,C,7,3,1,4,5,22,3,0,0,0,1,0,0,11,27.3,102,14:38,10,40,4,2,66.7,2025-05-08
314,Sean Walker,30,CAR,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,12,0.0,108,18:03,4,9,0,0,,2025-05-08
315,Jake Walman,28,EDM,D,7,0,1,1,9,6,0,0,0,0,1,0,0,9,0.0,143,20:24,18,8,0,0,,2025-05-08
316,Zach Whitecloud,28,VEG,D,7,0,1,1,-3,4,0,0,0,0,0,0,1,5,0.0,126,17:56,12,16,0,0,,2025-05-08
317,Tom Wilson,30,WSH,RW,6,2,3,5,3,14,1,1,0,0,2,1,0,11,18.2,121,20:14,3,25,3,3,50.0,2025-05-08
318,Miles Wood,29,COL,LW,1,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,13,12:42,0,7,0,0,,2025-05-08
319,Arber Xhekaj,24,MTL,D,3,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,33,10:58,0,12,0,0,,2025-05-08
320,Fabian Zetterlund,25,OTT,W,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,81,13:29,2,16,0,2,0.0,2025-05-08
321,Artem Zub,29,OTT,D,6,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,136,22:36,15,3,0,0,,2025-05-08
322,Mats Zuccarello,37,MIN,LW,6,1,2,3,-1,0,1,0,0,1,1,1,0,8,12.5,112,18:40,1,11,0,2,0.0,2025-05-08
