rank,Player,Age,team,position,GP,goals,assists,points,plus_minus,penality_mins,even_strength_goals,power_play_goals,short_handed_goals,game_winning_goals,even_strength_assists,power_play_assists,short_handed_assists,shots_on_goal,shooting_percentage,total_ice_time,avg_total_ice_time,blocks,hits,faceoff_wins,faceoff_losses,faceoff_pct,date_retrieved
183,Ilya Lyubushkin,30,DAL,D,6,0,1,1,-5,0,0,0,0,0,1,0,0,9,0.0,123,20:33,8,6,0,0,,2025-05-03
184,Nathan MacKinnon,29,COL,C,6,6,4,10,5,2,3,3,0,2,4,0,0,33,18.2,138,22:55,2,12,70,66,51.5,2025-05-03
185,Cale Makar,26,COL,D,6,1,4,5,0,0,1,0,0,0,2,2,0,25,4.0,161,26:49,8,8,0,0,,2025-05-03
186,Sam Malinski,26,COL,D,4,0,1,1,3,2,0,0,0,0,1,0,0,9,0.0,56,14:04,3,6,0,0,,2025-05-03
187,Jeff Malott,28,LAK,F,6,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,29,4:53,6,12,0,0,,2025-05-03
188,Andrew Mangiapane,28,WSH,LW,5,1,1,2,0,2,1,0,0,1,1,0,0,9,11.1,57,11:22,3,3,2,4,33.3,2025-05-03
189,Josh Manson,33,COL,D,6,1,1,2,3,8,1,0,0,0,1,0,0,14,7.1,113,18:49,9,22,0,0,,2025-05-03
190,Brad Marchand,36,FLA,LW,5,0,4,4,5,6,0,0,0,0,4,0,0,5,0.0,81,16:06,5,11,0,0,,2025-05-03
191,Mason Marchment,29,DAL,F,6,1,2,3,0,10,1,0,0,0,1,1,0,12,8.3,96,15:59,5,22,0,0,,2025-05-03
192,Mitch Marner,27,TOR,RW,6,1,7,8,0,0,1,0,0,0,2,5,0,8,12.5,134,22:17,5,14,2,3,40.0,2025-05-03
193,Jordan Martinook,32,CAR,LW,5,1,2,3,1,2,0,0,1,1,2,0,0,10,10.0,86,17:12,6,25,2,4,33.3,2025-05-03
194,Emil Martinsen Lilleberg,23,TBL,D,5,0,1,1,0,4,0,0,0,0,1,0,0,1,0.0,60,11:58,5,8,0,0,,2025-05-03
195,Mike Matheson,30,MTL,D,5,0,1,1,-1,2,0,0,0,0,0,1,0,11,0.0,124,24:50,5,7,0,0,,2025-05-03
196,Nikolas Matinpalo,26,OTT,D,6,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,78,13:04,8,3,0,0,,2025-05-03
197,Auston Matthews,27,TOR,C,6,2,5,7,0,0,1,1,0,0,3,2,0,21,9.5,125,20:49,11,14,69,47,59.5,2025-05-03
198,Jake McCabe,31,TOR,D,6,0,1,1,1,0,0,0,0,0,1,0,0,6,0.0,135,22:31,15,9,0,0,,2025-05-03
199,Connor McDavid,28,EDM,C,6,2,9,11,5,2,2,0,0,0,8,1,0,23,8.7,140,23:20,2,14,30,29,50.8,2025-05-03
200,Ryan McDonagh,35,TBL,D,5,0,3,3,2,0,0,0,0,0,3,0,0,8,0.0,96,19:08,5,7,0,0,,2025-05-03
201,Bobby McMann,28,TOR,F,6,0,1,1,-2,2,0,0,0,0,1,0,0,8,0.0,79,13:05,3,22,1,1,50.0,2025-05-03
202,Connor McMichael,24,WSH,C,5,3,2,5,5,0,3,0,0,0,2,0,0,15,20.0,87,17:30,2,7,4,7,36.4,2025-05-03
203,Brayden McNabb,34,VEG,D,6,0,3,3,0,6,0,0,0,0,3,0,0,7,0.0,123,20:33,13,15,0,0,,2025-05-03
204,Timo Meier,28,NJD,RW,5,2,2,4,-1,6,2,0,0,0,2,0,0,18,11.1,109,21:49,8,21,0,2,0.0,2025-05-03
205,Dawson Mercer,23,NJD,C,5,2,0,2,-6,8,2,0,0,0,0,0,0,8,25.0,105,21:05,1,15,8,20,28.6,2025-05-03
206,Jonathon Merrill,32,MIN,D,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,12:20,2,1,0,0,,2025-05-03
207,Jacob Middleton,29,MIN,D,6,0,2,2,3,2,0,0,0,0,2,0,0,7,0.0,132,21:59,19,13,0,0,,2025-05-03
208,Niko Mikkola,28,FLA,D,5,0,0,0,1,25,0,0,0,0,0,0,0,3,0.0,92,18:25,5,21,0,0,,2025-05-03
209,Colin Miller,32,WPG,D,1,0,1,1,1,2,0,0,0,0,0,1,0,1,0.0,17,16:52,0,5,0,0,,2025-05-03
210,Trevor Moore,29,LAK,LW,6,2,2,4,3,0,2,0,0,0,1,1,0,14,14.3,120,19:57,8,16,0,1,0.0,2025-05-03
211,Josh Morrissey,29,WPG,D,6,0,3,3,-3,4,0,0,0,0,1,2,0,11,0.0,141,23:30,10,14,0,0,,2025-05-03
212,J.J. Moser,24,TBL,D,5,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,77,15:19,8,1,0,0,,2025-05-03
213,Jacob Moverare,26,LAK,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2:31,2,0,0,0,,2025-05-03
214,Vladislav Namestnikov,32,WPG,C,6,1,2,3,2,14,1,0,0,1,1,1,0,7,14.3,95,15:46,3,14,23,38,37.7,2025-05-03
215,Martin Nečas,26,COL,C,6,1,4,5,3,0,1,0,0,0,4,0,0,12,8.3,125,20:52,1,16,2,3,40.0,2025-05-03
216,Jake Neighbours,22,STL,LW,6,1,5,6,-2,16,1,0,0,0,4,1,0,7,14.3,99,16:29,1,31,1,1,50.0,2025-05-03
217,Brock Nelson,33,COL,C,6,0,4,4,3,2,0,0,0,0,4,0,0,11,0.0,100,16:43,9,9,43,58,42.6,2025-05-03
218,Simon Nemec,20,NJD,D,4,1,1,2,3,2,1,0,0,1,1,0,0,6,16.7,83,20:40,3,2,0,0,,2025-05-03
219,Alex Newhook,24,MTL,C,5,1,1,2,-3,4,0,1,0,0,1,0,0,8,12.5,78,15:31,2,5,10,17,37.0,2025-05-03
220,Valeri Nichushkin,29,COL,RW,6,3,0,3,2,0,3,0,0,0,0,0,0,12,25.0,118,19:39,2,16,1,0,100.0,2025-05-03
221,Nino Niederreiter,32,WPG,RW,6,2,1,3,-4,6,1,1,0,0,1,0,0,10,20.0,89,14:54,0,11,1,0,100.0,2025-05-03
222,Stefan Noesen,31,NJD,RW,5,1,1,2,-4,10,1,0,0,0,1,0,0,7,14.3,83,16:30,1,8,2,1,66.7,2025-05-03
223,Ryan Nugent-Hopkins,31,EDM,C,6,3,2,5,0,0,2,1,0,0,1,1,0,12,25.0,116,19:21,5,4,34,46,42.5,2025-05-03
224,Darnell Nurse,29,EDM,D,6,1,1,2,-3,4,1,0,0,0,1,0,0,16,6.3,149,24:54,16,17,0,0,,2025-05-03
225,William Nylander,28,TOR,C,6,3,6,9,-2,4,2,1,0,0,3,3,0,18,16.7,116,19:18,4,4,8,4,66.7,2025-05-03
226,Gustav Nyquist,35,MIN,RW,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,67,11:09,4,3,1,1,50.0,2025-05-03
227,Logan O'Connor,28,COL,RW,6,2,3,5,4,16,1,0,1,1,3,0,0,8,25.0,81,13:31,5,12,0,0,,2025-05-03
228,Victor Olofsson,29,VEG,RW,4,0,1,1,-2,0,0,0,0,0,0,1,0,4,0.0,52,13:02,0,6,0,0,,2025-05-03
229,Dmitry Orlov,33,CAR,D,5,0,2,2,1,4,0,0,0,0,1,0,1,6,0.0,119,23:51,8,18,0,0,,2025-05-03
230,Alex Ovechkin,39,WSH,LW,5,4,1,5,3,2,2,2,0,1,1,0,0,19,21.1,80,16:02,1,19,0,0,,2025-05-03
231,Max Pacioretty,36,TOR,LW,4,1,1,2,0,0,1,0,0,1,1,0,0,7,14.3,52,12:53,2,23,0,0,,2025-05-03
232,Ondřej Palát,33,NJD,LW,5,0,2,2,5,2,0,0,0,0,2,0,0,5,0.0,88,17:40,6,15,0,0,,2025-05-03
233,Colton Parayko,31,STL,D,6,1,4,5,3,6,0,1,0,0,4,0,0,13,7.7,126,20:55,15,7,0,0,,2025-05-03
234,Nick Paul,29,TBL,LW,5,2,0,2,-4,2,2,0,0,1,0,0,0,12,16.7,83,16:35,0,18,29,23,55.8,2025-05-03
235,Tanner Pearson,32,VEG,LW,3,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,23,7:49,1,9,2,2,50.0,2025-05-03
236,Nicklaus Perbix,26,TBL,D,5,0,1,1,0,4,0,0,0,0,1,0,0,3,0.0,65,12:57,2,1,0,0,,2025-05-03
237,Cole Perfetti,23,WPG,C,6,1,2,3,-4,0,0,1,0,0,2,0,0,14,7.1,96,16:01,3,8,1,2,33.3,2025-05-03
238,David Perron,36,OTT,LW,6,2,1,3,1,4,2,0,0,0,1,0,0,9,22.2,81,13:31,1,13,2,1,66.7,2025-05-03
239,Corey Perry,39,EDM,RW,6,2,1,3,4,0,1,1,0,0,1,0,0,7,28.6,82,13:41,0,13,0,2,0.0,2025-05-03
240,Brett Pesce,30,NJD,D,5,0,3,3,4,2,0,0,0,0,3,0,0,8,0.0,134,26:43,18,2,0,0,,2025-05-03
241,Alexander Petrovic,32,DAL,D,6,0,1,1,-1,0,0,0,0,0,1,0,0,5,0.0,86,14:20,9,7,0,0,,2025-05-03
242,Alex Pietrangelo,35,VEG,D,6,1,2,3,2,0,1,0,0,0,2,0,0,9,11.1,135,22:31,15,6,0,0,,2025-05-03
243,Shane Pinto,24,OTT,C,6,1,1,2,-1,2,0,0,1,0,1,0,0,7,14.3,119,19:53,5,12,49,66,42.6,2025-05-03
244,Neal Pionk,29,WPG,D,6,1,1,2,2,14,0,1,0,0,1,0,0,11,9.1,131,21:46,6,15,0,0,,2025-05-03
245,Vasily Podkolzin,23,EDM,RW,6,0,4,4,3,10,0,0,0,0,4,0,0,3,0.0,61,10:09,2,29,1,5,16.7,2025-05-03
246,Brayden Point,28,TBL,C,5,2,0,2,-1,4,2,0,0,0,0,0,0,12,16.7,109,21:48,2,2,31,29,51.7,2025-05-03
247,Aliaksei Protas,24,WSH,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,16:48,1,1,0,0,,2025-05-03
248,Darren Raddysh,28,TBL,D,4,0,0,0,-5,0,0,0,0,0,0,0,0,4,0.0,56,14:02,4,3,0,0,,2025-05-03
249,Taylor Raddysh,26,WSH,RW,4,0,1,1,-1,4,0,0,0,0,1,0,0,3,0.0,47,11:40,1,10,0,1,0.0,2025-05-03
250,Mikko Rantanen,28,DAL,RW,6,2,6,8,-2,4,2,0,0,1,4,2,0,20,10.0,118,19:36,7,9,1,1,50.0,2025-05-03
251,Sam Reinhart,29,FLA,C,5,2,4,6,2,4,2,0,0,0,2,2,0,16,12.5,106,21:09,2,11,10,12,45.5,2025-05-03
252,Morgan Rielly,30,TOR,D,6,2,1,3,-1,4,2,0,0,0,1,0,0,10,20.0,132,22:01,13,0,0,0,,2025-05-03
253,Nicholas Robertson,23,TOR,LW,2,0,1,1,0,6,0,0,0,0,1,0,0,1,0.0,21,10:18,4,3,2,0,100.0,2025-05-03
254,Eric Robinson,29,CAR,LW,5,0,1,1,-1,2,0,0,0,0,1,0,0,12,0.0,67,13:22,0,22,0,2,0.0,2025-05-03
255,Evan Rodrigues,31,FLA,C,5,0,1,1,0,4,0,0,0,0,1,0,0,6,0.0,71,14:10,1,9,6,15,28.6,2025-05-03
256,Jack Roslovic,28,CAR,C,3,0,1,1,0,0,0,0,0,0,1,0,0,7,0.0,43,14:17,2,3,17,19,47.2,2025-05-03
257,Marco Rossi,23,MIN,C,6,2,1,3,0,6,2,0,0,0,0,1,0,9,22.2,67,11:08,3,7,23,24,48.9,2025-05-03
258,Matt Roy,29,WSH,D,5,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,121,24:16,13,10,0,0,,2025-05-03
259,Nicolas Roy,27,VEG,C,6,1,2,3,0,2,0,1,0,0,2,0,0,7,14.3,86,14:20,2,12,37,22,62.7,2025-05-03
260,Brandon Saad,32,VEG,LW,6,0,2,2,0,2,0,0,0,0,2,0,0,12,0.0,85,14:13,0,6,6,2,75.0,2025-05-03
261,Dylan Samberg,26,WPG,D,6,0,2,2,2,2,0,0,0,0,2,0,0,8,0.0,137,22:54,4,5,0,0,,2025-05-03
262,Mackie Samoskevich,22,FLA,RW,3,0,1,1,0,4,0,0,0,0,1,0,0,4,0.0,36,11:57,0,7,0,0,,2025-05-03
263,Jake Sanderson,22,OTT,D,6,1,2,3,-1,2,1,0,0,1,0,2,0,9,11.1,158,26:19,12,6,0,0,,2025-05-03
264,Rasmus Sandin,24,WSH,D,5,0,1,1,0,0,0,0,0,0,1,0,0,6,0.0,107,21:22,14,3,0,0,,2025-05-03
265,David Savard,34,MTL,D,5,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,58,11:39,9,8,0,0,,2025-05-03
266,Mark Scheifele,31,WPG,C,5,2,4,6,0,12,1,1,0,0,4,0,0,6,33.3,85,17:06,3,9,28,37,43.1,2025-05-03
267,Brayden Schenn,33,STL,C,6,2,1,3,-2,28,2,0,0,1,1,0,0,9,22.2,98,16:17,3,20,44,40,52.4,2025-05-03
268,Luke Schenn,35,WPG,D,6,0,1,1,-7,32,0,0,0,0,1,0,0,6,0.0,94,15:43,7,29,0,0,,2025-05-03
269,Nate Schmidt,33,FLA,D,5,3,0,3,4,0,2,1,0,2,0,0,0,6,50.0,74,14:44,9,8,0,0,,2025-05-03
270,Tyler Seguin,33,DAL,C,6,2,1,3,0,0,1,1,0,1,1,0,0,9,22.2,90,14:59,0,6,26,22,54.2,2025-05-03
271,Jonas Siegenthaler,27,NJD,D,3,0,0,0,-3,6,0,0,0,0,0,0,0,3,0.0,80,26:31,9,11,0,0,,2025-05-03
272,Jeff Skinner,32,EDM,LW,1,0,1,1,-2,0,0,0,0,0,1,0,0,1,0.0,11,11:12,0,5,0,0,,2025-05-03
273,Juraj Slafkovsky,20,MTL,LW,5,2,0,2,-4,4,1,1,0,0,0,0,0,15,13.3,99,19:52,1,15,0,0,,2025-05-03
274,Jaccob Slavin,30,CAR,D,5,1,2,3,2,0,1,0,0,0,2,0,0,14,7.1,126,25:13,8,1,0,0,,2025-05-03
275,Reilly Smith,33,VEG,RW,6,1,1,2,0,2,0,0,1,0,1,0,0,8,12.5,93,15:33,3,8,1,3,25.0,2025-05-03
276,Jimmy Snuggerud,20,STL,RW,6,2,2,4,3,0,1,1,0,0,2,0,0,11,18.2,99,16:28,3,3,0,0,,2025-05-03
277,Jordan Spence,23,LAK,D,5,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,38,7:31,5,3,0,0,,2025-05-03
278,Daniel Sprong,27,NJD,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,11,11:07,2,2,0,0,,2025-05-03
279,Jared Spurgeon,35,MIN,D,6,1,0,1,5,0,1,0,0,0,0,0,0,12,8.3,137,22:52,17,4,0,0,,2025-05-03
280,Jordan Staal,36,CAR,C,5,0,0,0,-1,4,0,0,0,0,0,0,0,6,0.0,88,17:33,4,15,60,55,52.2,2025-05-03
281,Logan Stankoven,21,CAR,C,5,2,1,3,0,0,1,1,0,1,1,0,0,12,16.7,83,16:41,2,4,0,3,0.0,2025-05-03
282,Logan Stanley,26,WPG,D,5,0,0,0,-2,42,0,0,0,0,0,0,0,1,0.0,58,11:38,6,10,0,0,,2025-05-03
283,Sam Steel,26,DAL,C,6,0,2,2,-2,12,0,0,0,0,2,0,0,3,0.0,83,13:48,3,9,20,20,50.0,2025-05-03
284,Mark Stone,32,VEG,RW,6,2,2,4,-1,0,2,0,0,1,2,0,0,16,12.5,130,21:44,7,9,0,0,,2025-05-03
285,Dylan Strome,27,WSH,C,5,2,7,9,3,0,2,0,0,1,4,3,0,9,22.2,84,16:49,4,2,35,40,46.7,2025-05-03
286,Jayden Struble,23,MTL,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,25,12:18,0,2,0,0,,2025-05-03
287,Nico Sturm,29,FLA,C,5,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,46,9:15,1,12,23,22,51.1,2025-05-03
288,Tim Stützle,23,OTT,LW,6,2,3,5,1,2,1,1,0,0,3,0,0,14,14.3,120,20:02,3,34,17,15,53.1,2025-05-03
289,Oskar Sundqvist,30,STL,C,6,1,1,2,2,4,1,0,0,0,1,0,0,5,20.0,86,14:21,1,21,18,25,41.9,2025-05-03
290,Ryan Suter,40,STL,D,4,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,67,16:45,7,0,0,0,,2025-05-03
291,Nick Suzuki,25,MTL,C,5,2,0,2,-5,2,1,1,0,0,0,0,0,14,14.3,111,22:16,4,11,47,34,58.0,2025-05-03
292,Andrei Svechnikov,24,CAR,RW,5,5,1,6,3,0,4,1,0,1,0,1,0,22,22.7,94,18:44,1,16,1,1,50.0,2025-05-03
293,Brandon Tanev,33,WPG,LW,6,0,0,0,0,4,0,0,0,0,0,0,0,6,0.0,72,12:00,7,17,0,1,0.0,2025-05-03
294,Chris Tanev,35,TOR,D,6,0,1,1,3,2,0,0,0,0,1,0,0,1,0.0,118,19:44,13,3,0,0,,2025-05-03
295,Tomáš Tatar,34,NJD,LW,4,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,47,11:43,1,7,0,0,,2025-05-03
296,John Tavares,34,TOR,C,6,3,2,5,-2,6,1,2,0,1,1,1,0,17,17.6,107,17:49,7,9,44,40,52.4,2025-05-03
297,Alexandre Texier,25,STL,C,3,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,36,12:03,0,8,0,1,0.0,2025-05-03
298,Shea Theodore,29,VEG,D,6,2,2,4,-2,0,0,2,0,0,1,1,0,15,13.3,133,22:11,9,0,0,0,,2025-05-03
299,Robert Thomas,25,STL,C,6,2,6,8,0,4,1,1,0,0,4,2,0,7,28.6,115,19:09,1,10,53,51,51.0,2025-05-03
300,Brady Tkachuk,25,OTT,LW,6,4,3,7,2,6,3,1,0,0,2,1,0,22,18.2,110,18:17,1,30,8,18,30.8,2025-05-03
301,Matthew Tkachuk,27,FLA,LW,5,3,2,5,1,11,1,2,0,0,0,2,0,8,37.5,68,13:42,1,3,0,0,,2025-05-03
302,Devon Toews,30,COL,D,6,1,3,4,3,2,1,0,0,0,2,1,0,5,20.0,150,24:56,17,4,0,0,,2025-05-03
303,Dominic Toninato,30,WPG,C,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,8,7:35,1,4,3,5,37.5,2025-05-03
304,Alexey Toropchenko,25,STL,RW,6,2,2,4,6,10,2,0,0,0,2,0,0,8,25.0,77,12:55,4,22,0,1,0.0,2025-05-03
305,Yakov Trenin,28,MIN,C,6,0,2,2,0,0,0,0,0,0,2,0,0,3,0.0,57,9:31,5,34,1,3,25.0,2025-05-03
306,Tyler Tucker,24,STL,D,3,1,0,1,0,4,1,0,0,1,0,0,0,4,25.0,43,14:24,2,12,0,0,,2025-05-03
307,Alex Turcotte,23,LAK,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,,17,5:44,2,3,0,0,,2025-05-03
308,Trevor van Riemsdyk,33,WSH,D,5,0,2,2,2,2,0,0,0,0,2,0,0,0,,80,16:00,5,0,0,0,,2025-05-03
309,Carter Verhaeghe,29,FLA,C,5,2,1,3,1,2,1,1,0,0,1,0,0,12,16.7,86,17:12,4,16,1,2,33.3,2025-05-03
310,Gabriel Vilardi,25,WPG,C,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,38,18:49,4,2,12,6,66.7,2025-05-03
311,Nathan Walker,30,STL,C,6,3,0,3,4,22,3,0,0,0,0,0,0,8,37.5,79,13:14,10,31,4,2,66.7,2025-05-03
312,Sean Walker,30,CAR,D,5,0,0,0,0,2,0,0,0,0,0,0,0,11,0.0,92,18:20,4,8,0,0,,2025-05-03
313,Jake Walman,28,EDM,D,6,0,1,1,8,6,0,0,0,0,1,0,0,9,0.0,124,20:44,16,8,0,0,,2025-05-03
314,Zach Whitecloud,28,VEG,D,6,0,1,1,-2,2,0,0,0,0,0,0,1,5,0.0,104,17:21,10,13,0,0,,2025-05-03
315,Tom Wilson,30,WSH,RW,5,2,3,5,3,14,1,1,0,0,2,1,0,10,20.0,100,20:00,2,19,1,3,25.0,2025-05-03
316,Miles Wood,29,COL,LW,1,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,13,12:42,0,7,0,0,,2025-05-03
317,Arber Xhekaj,24,MTL,D,3,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,33,10:58,0,12,0,0,,2025-05-03
318,Fabian Zetterlund,25,OTT,W,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,81,13:29,2,16,0,2,0.0,2025-05-03
319,Artem Zub,29,OTT,D,6,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,136,22:36,15,3,0,0,,2025-05-03
320,Mats Zuccarello,37,MIN,LW,6,1,2,3,-1,0,1,0,0,1,1,1,0,8,12.5,112,18:40,1,11,0,2,0.0,2025-05-03
